,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_temp,average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence
147,2,Avondrit,35416.8,4637,4637,59.1,Ride,10.0,2409673015,garmin_push_3698879548,2561814866.0,2019-05-30T16:11:29Z,2019-05-30T18:11:29Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.216734, 6.562018]","[53.218914, 6.574837]",,,The Netherlands,53.216734,6.574837,29,10,0,2,0,False,False,False,False,everyone,False,b5474373,False,2561814866,7.638,13.7,,122.1,566.0,False,True,135.6,174.0,False,True,7.6,-3.8,3,0,False,42.0,4591892,1,a2409673015,q{xcIqs`g@RfAFzBQjNnKlo@@z@c@tCB`E|ChStAvKj@~Ge@|ANf@XPFTD`Ja@pIA~E}BfLcAtHWzD_Ad^k@ba@}@dTqAtMaBnMk@|A@rB_BjQ}Gpa@yAvF[bERdFJPfKSfDLNVrJnu@?pAq@|CEfAHjB\fBt@xPKd@c@X_IfAy@_@u@uBk@MWTuBnEeDvDoE`CkCh@wAEeAi@q@y@sCaGe@i@i@IkAdA{BlGqAfBgA`@wCJ{@XeDjFq@n@iAPwCa@eBJaBp@{AdAq@n@g@bAe@bB}@nIgBtGe@lCExK[vFiAbN@bFx@hQHrFKnAkB~J@hKn@`LCpCpCpWXzA~BtGdCzJjAbHNtCRlApDbIj@nBhBfU?`Aa@xA@p@xDxH|ChIRpALdGTxBtDzNjAfChC~BbA`Bz@nC`ApF`AfCNtAPpFfBlQnBzEvAlFxHhVt@rF`AdOhC|JjA`KxB|J\rDLbDKzJMlA}BhJy@xEI~A@nGP~Bb@nBtEjKp@lDPfCPlJK`F_@bFRrAf@ZzBNhAvAb@RrF\pBtAhEe@dIt@|Cz@nm@lGtu@dFb@`@Xr@|AfLdDjQ\zD^xOFb@PN~Kp@zBAlCs@b@_@t@yA^WVFr@jAXDfBaEp@aAf@[x@@Za@F_@b@KPs@xAaBvAaAtBs@|AM|WCXq@C{Bu@}AaB{HsCmKc@oC_AaNC_JW}Da@aBaC_Gm@m@cAE{S`@o@Ue@y@}EuX_@{EGyFOmAs@oBgCuEsB_GuAqC}BcIcCaT_CaKyAeImDaUaBcMaDeSHgDa@iBKmC_AgFMi@c@k@m@WyAISk@y@wb@g@iPiEur@_AgR{A}MK_Bk@yQuMa|@GcD_B_IqBmNcEsa@YyIYiDkAgIaC}LkDg\QuD?aGz@o[BsEKYUGgGW}H~A]y@No@T[vDwApBOdBNf@SHqBDsLVeOj@uMv@eHtAqIlGoZfA}LpBqKMiAqBeDL}AR[z@LxAiAhAkBl@gB?_@_CiJcAoG_AsB_BgLcEiUc@_G_BkKi@kCwAgEeBoOk@kDw@{A_BcA{AEwCz@YWiAeKiOceAk@uHK}J{BBKMsAmJTcAgCgQs@kGuBEo@Wg@qDe@kAToCY_@i@eBiBgAmCo@KQ?w@J]bAKdCgAvAoH`Aw@Xi@@eAUgBh@{DNyC[eRQ{Be@gCPsBGmA_BmBi@}CiBkHoEgLyBuBk@N,2,
148,2,Avondloop,6260.5,2119,2136,11.5,Run,0.0,2406894248,garmin_push_3695516080,2558939624.0,2019-05-29T16:14:19Z,2019-05-29T18:14:19Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.219078, 6.575027]","[53.222158, 6.572694]",,,The Netherlands,53.219078,6.572694,0,9,0,1,0,False,False,False,False,followers_only,False,g3971767,False,2558939624,2.954,4.0,,,,,True,139.5,154.0,False,True,3.2,-2.1,0,0,False,16.0,4591892,1,a2406894248,a`ycImvcg@Zg@TQVYRa@Fc@CYQo@_@kBUkBDWCW[uAW}@Kg@Ok@c@oB_@wAQgAg@sBIo@YiAIo@Oi@QuA[sAWoBSy@Uo@WqAo@wDi@_Ck@oD[{AY_AG_@Qc@]oBaAaEe@gCg@eAm@_DSu@KOCAIBWP}@|@aAv@kAfAKBKKOm@u@iDGGE@KLBJWNs@j@oAlAgBpAe@P_AlAs@`@o@h@uAvAi@b@SZM`@UVi@d@e@\KBi@U]m@[kBu@}BK]Ca@Bc@EIYE]AI@m@l@Wb@MHOY]_AIQG?e@Xq@t@ORGReAvAi@xAOXg@dBKNMd@w@vB{A|CY|@QXw@`AUTk@^kAn@QFc@ZgAr@mA|@i@Vo@r@q@h@cBdCi@pAc@r@]|@[bAcAdCOf@q@fCYz@]lBCn@K|AGzCH`FLbC\^n@d@p@l@JFNBVNXVX^fAdA|@f@n@f@BPBDp@ZZXTLTXTt@j@nA^`A@\HRJj@@BF@HJFVb@p@Rl@TZVt@DTp@vAP`A\x@\jAXp@JN`@x@VfAJHz@~AFRR`@FXP`@DVLTB\J^NTLFTr@Vv@F^FLNz@Rf@Tz@DHNHN^?JCh@BLr@fBRp@\|@Xz@dBxDNd@FD`@KHGNYPMl@_Ab@}@VWb@]\e@LELDj@d@JJHT\XRHZV@HR\HDFADEh@y@t@oBPu@v@aCJw@V_@f@WTa@V[f@uARo@v@eB^mAb@cAf@uAD[v@wB^u@TUHQ|@cCn@}A,2,76.1
149,2,Run Bike Run (3/3),2531.3,659,659,5.9,Run,1.0,2400661325,garmin_push_3685717287,2552506054.0,2019-05-26T12:12:37Z,2019-05-26T14:12:37Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.242787, 6.534131]","[53.242396, 6.534152]",,,The Netherlands,53.242787,6.534152,2,9,0,1,0,False,False,False,False,everyone,False,g3971767,False,2552506054,3.841,7.9,,,,,True,175.8,182.0,False,True,1.3,-2.1,0,0,False,34.0,4591892,1,a2400661325,k~}cIie{f@K[?W@IROF?FDPh@HND?DEEq@e@{C@WJMl@Wn@Cr@WRMj@i@j@SFAJF\bADDb@CN@JAZUjAo@p@g@n@WPMFQ?IKw@GUYNQTE@MCCEIC[HECC@GACEE?QFEFc@POTOl@STMJIDQ?IGMWAQS_@M_@m@_EM[KCG@y@x@mA~@eBvB]n@UvAOVu@f@kCvAs@d@u@l@_DzBONSXc@ReAt@_Aj@IT@Px@tD|@jFFRBDJ@TEpB_@NMDQKu@qBwLEa@@_@JM`@Ux@e@f@SdBaAtDgCfAq@HMTyAHWDADDFRv@hEj@lCLbAHRD@BC,2,84.0
150,2,Run Bike Run (2/3),19907.6,2063,2063,49.0,Ride,11.0,2400661291,garmin_push_3685717287,2552506052.0,2019-05-26T11:37:15Z,2019-05-26T13:37:15Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.243234, 6.532504]","[53.242991, 6.532759]",,,The Netherlands,53.243234,6.532759,4,16,0,4,0,False,False,False,False,everyone,False,b5474373,False,2552506052,9.65,11.2,,199.3,411.1,False,True,167.3,182.0,False,True,4.1,-2.6,0,0,False,73.0,4591892,1,a2400661291,ea~cIc{zf@{Ax@k@j@oAnBoDtGi@p@kEnCyDlC}DbCkEvCk@TOGWg@a@uBK}A?yAFu@fAiFBY?s@O_Ba@cBAs@BYnAoBnHaNrBqCrAaDpAsBj@q@n@g@bBo@`Ak@fE}Dh@s@hBqCbAkAbCgEr@q@fIoDhE{AlJmBN@NJJPNr@f@jFp@vEt@bHVbBGn@KLaCfAsBfA}NbJaAt@]^Qr@CZFhBCn@O^}FvD_FtC}@r@mAfBmEzH[`@{LfIcGpDyAhA_@L[CYe@i@oCG_A@{@LsAv@oENiAAo@QmA]gBBy@FWvBoDxA{CpCaFr@iApAeBnA{C~@}AtAaB^UdCaAl@e@dDaDt@_AjCcE`AmAtA}Bj@o@dCkAfK}DdKuB`@@JNLp@ZvEnC`R?XCVILaG~CuMfIkBnA[f@IXGx@Fp@Bt@In@INkFlDaGnDo@h@]b@{F|J[\yJ`HcIzEuAfA[NY?KOIW]uAUwAG_AHqA~@gFFw@Aw@_@wCMm@A[B]Nq@dA_BjCmFlDmGbB{BdAiCpAwBjAsA`@UhCaA|DiDfAuA|CwEjCiEf@i@hAm@`FsB~B{@nEoAtDo@~@Y`@A\\Rj@JtBNvAx@tE`B|KATEROJm@V_C|AuJvFeAx@sEpCYb@I\Cz@HpACZSh@[VeIlFs@h@}Az@u@l@uDjGyAnCy@|@}CnBwDlCmF`DkDdC_@P]A]YUy@[mBG}@FyA\sBf@eCNoBSkBUkAE{@DWHWdBkDdEiHxAwCxAoBnA{Cf@{@rAcB^[\S`Bi@n@[`EkDf@q@zC_FlAaBpA_Cf@e@fAg@tLaEfGsApC}@^DJLJp@f@bGjArHr@tFBVAVGTIJm@VmDtBoA~@uF`DeBlAeAl@oBxAYd@EZ?r@LdA?XCTGR[Z_KlG{At@cAv@eAzAiEzH[b@_@ZaBbAkDfCoJzFwB|A_@N]@QIWs@a@uBI_AF{A\qCb@mBFy@@}@GgBYaBA]D[HUr@qAz@kB`AiB~EqIdAuAv@qBVk@f@y@z@iAl@u@`@YjBk@`@S~DoDdAwAtDuFvBsDZ_@`@YpImCfCcAfAYfAOlBi@dAMdBe@P?LJVd@`@hFdC~QBVCTIPMH{F|C{NjJgAfAKTEX?VPjADr@EVKPm@d@wDxBoCdB]JOE,2,61.0
151,2,Run Bike Run (1/3),4821.4,1236,1236,11.7,Run,1.0,2398790242,garmin_push_3685717287,2550548284.0,2019-05-26T11:15:32Z,2019-05-26T13:15:32Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.242364, 6.534155]","[53.242763, 6.534111]",,,The Netherlands,53.242364,6.534111,5,28,0,1,0,False,False,False,False,everyone,False,g3971767,False,2550548284,3.901,5.9,,,,,True,170.5,186.0,False,True,1.3,-2.1,3,0,False,54.0,4591892,1,a2398790242,w{}cIme{f@?MYkBKgA?[DSZQRI`Ba@RMb@_@h@MF?FBl@fALHVBXAr@_@p@Uz@k@FK?CRQ\g@BSCWQm@EGGAEBg@^KDQA[Mg@Be@TG?MEGDUGEBGJQx@Y^MBGEEGe@uAKa@]{@i@cBCGIAUTc@VINe@`@{@nAs@x@IVSlAMVm@f@aDjBuC|ByAv@}AlAyBnAGJA^^nAf@|B`@`DTfAHHD?|Bg@JK@G?c@g@_Eo@{CQaAOoA?c@L[XW`B}@tBaAdAi@~AkArAy@HKFSRqAFOPj@t@nERzAZhBFPB?BEAW]eCGq@@WDOZQv@[|@UNIRWLIp@SD?FBZz@LL~@Cj@e@|@c@FKLOTQRAFGTs@?e@G_@CAGB]^E?YI]LWRKN[JOLE@KCUDUZg@VOSc@{Ag@{BGg@GSIIK@k@\mA|@ONe@v@}@fAKRStAIRKJe@\gBbAgExCcB~@}AhA_C|AMTCT@H^nAfApF@TXnADNBDD@LCt@QVCj@MJIFO?Ue@aDsAaIEo@B_@TQd@UpAy@bAe@TEt@]pAq@|BeBJKFORwADODA`@nCn@dDJv@ATYVEP@PHT,2,82.9
152,2,Middagrit,39299.1,5429,6908,46.6,Ride,10.0,2391085856,garmin_push_3676572630,2542577221.0,2019-05-23T14:38:31Z,2019-05-23T16:38:31Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.237649, 6.531969]","[53.222605, 6.557187]",,,The Netherlands,53.237649,6.557187,21,13,0,8,0,False,False,False,False,everyone,False,b5474373,False,2542577221,7.239,14.0,,132.5,719.3,False,True,131.5,175.0,False,True,4.3,-3.7,9,0,False,38.0,4591892,1,a2391085856,g~|cIwwzf@uAnAaA^uA|@?VUKQ`@UTk_@dVGj@VlAhFpTj@pArArGAZ{MrKoLnKwWnTkBnBa@v@kFbQ{JhUyD~Kw@zAw@t@sIdFu@nBq@j@e@|Bg@pFe@tNOvKFBJyJ`@oLr@_Jh@cCp@Yn@iBj@o@zGqDvAsApA{CrCwInJmT`GgRvDeEb@E`@VvAbBv@hCBr@ShDvA~IjMz`@fElKp@l@hE|BvBbD`@lAfDlPPlD?jCjAlBBVwGp^}@fG[F_DaCkAOyDZwGjCkCl@w@MiByAaIr@gDx@_@x@}@ZU@_@m@eBb@oInE_EJoEnAaBQ{@c@kDsFwD_@[]|Aiy@dAgQLwAd@yBz@k@f@{A^e@dHsD|AwAjFaOhJgTzFyQbAqAhC{B^FtAnA~@zBPfAQzCDpAhAhHpNnc@rDpIzEjCdCjDj@lBzC~NTzBDzEbAhBFb@yIxf@}CwBw@WaFVqHtCsB^u@IkAkAu@Q}Bh@qI`AQJOr@eA\UCUi@gAN_K`FqDHgErAiC]mAoAqBqD}Di@YYAW`Amh@Js@b@kTb@}Hz@oGQc@{Bo@a@BUb@EtCeA~MoF||@mBhUcAfGOvBAlC\hDpAhGdCzHXdBHjBy@te@UjEk@xBIdC]jBr@hGFrAW~UOh@yLnAiH{CoBWu@La@Xm@xAqB~Hw@tBeEnFaATe@eAs@_HoB_MwG{]mAyBiP_Ug@o@a@MwEtBuNfAuDz@oP{BqHsFeG`@aICsC[oGtCsAtAyAGmCqAo@?_@v@m@tFYlAoEhGwA|@aAMqAq@_EeDgAgBoA{GWm@QE{DtBe@z@m@pCg@jAaAlAqCfByBzEuFL{HvAiG@eEhAc@i@_@sEc@m@aF^_EhBeBpAYUOo@UmCMmEn@qe@iByP`AcCtA_Ah^s@dj@kL`CCzCkAvJgBdb@cDvZ{@pHArs@`Dnl@`E~Ab@rCfDd@Fl@WJe@MeDJ_DbAiHrBaWbF{y@lAkOJuD\SfDfA`@Ax@qBb@i@dGyC~AmA`AiB|DoLzIqS~GySvx@yr@AeAeGkWaCoLeC{NCi@Ji@rE{HzP}KJm@YcCTcAxCoCfFuCxHiFLQF{@rAeADq@_CqNB]TQDU]_FJcAfIiDxDuE|BoBdRyH|@iA`FyBh@k@dBi@lKaM\FbAvB^EbGsIvCcD|CkC`A_Bx@uC`@uDkAgFJc@v@YRPGL,2,
153,2,Avondloop,10893.6,4384,4717,54.8,Run,0.0,2388865329,garmin_push_3673947172,2540288073.0,2019-05-22T17:01:11Z,2019-05-22T19:01:11Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.198502, 6.539297]","[53.197907, 6.539779]",,,The Netherlands,53.198502,6.539779,2,16,0,11,0,False,False,False,False,everyone,False,g3971767,False,2540288073,2.485,7.3,,,,,True,145.8,180.0,False,True,4.6,-1.9,1,0,False,61.0,4591892,1,a2388865329,siucIqe|f@]]c@FWp@D^s@zAo@t@w@PaGEq@x@o@\eCj@oCtBe@@{@a@eC{B{Am@a@iCc@aAQaA_AcBA]c@oBi@g@O]YoA@i@c@Su@VOKeBaHa@gFYw@?]b@aAH_Bx@r@n@|@n@|CFpANl@|AnAdDnBHx@r@^?bGJ|@r@nBlAjBn@`BrA~@tAb@|AW`C`@vDIfBXzAQvCw@j@[^cARqAt@k@n@\DXNQKqAV`AWw@BMVlA]kARXDd@YgAZhAQcAN`AQaAPXHj@Q@I]J?Fd@Qe@LA@d@UgAT^@^QaADHN~@c@_BBKFBRx@?l@i@sBD?Tt@H~@s@_ChBtFaAyBc@{BbBrF}@yAm@wCfBzFg@e@La@KZ`@j@`@TXCZSTc@D}A{@mE[y@c@Wa@L[^Qj@C|@|A|Fd@^`@Cf@q@DsAkAiFa@{@m@@g@t@KpA|AdGl@\n@]Ps@Ao@eA_Go@k@g@De@p@MvAbApEd@~@XN^GZ_@Lc@AuAmAqFc@c@m@Pe@~@@hAlAdFRb@t@Jj@w@@{AoAqFe@i@m@Ne@dA@fAjAxEXj@XPXE^YPo@AgAmA{FMWg@M]Ri@~@@lAx@fDl@xAp@L\URe@C_BoAmF_@a@u@Rc@fABfAlAzEXd@x@BZ[Ja@C}AqAkFe@_@s@X]|@?x@~A|Fl@^r@a@Nm@CkA{@sDQqAWYWAu@j@Wr@At@d@bDIJHTXDl@~A^Ft@m@RiACk@{@gEk@eAi@Is@z@KpAjBrGh@Jn@o@Jw@G}@mAuFg@g@cAbAMp@A~@d@lBp@zB`@d@x@UTa@Hq@Eu@qAmF_@a@c@@o@|@IjAlAnF`@v@d@Ap@y@J}@u@wDm@eBUY]Bs@|@G~@Dd@nArEZj@j@Bf@m@LcAI_AeA{E]g@a@Co@h@WvABf@bAfEh@`Ad@Jn@m@PgAKaAqAiFg@Us@d@Sj@E~@lAbGL\RJx@Q`@cADgAoAiGe@a@k@Ri@|@IfAlAxFVd@j@Nt@i@Ni@CqAeAsFYc@YI]Da@\[jANzB,2,73.6
154,2,Middagloop,6998.1,2117,2117,7.2,Run,0.0,2377525393,garmin_push_3660537380,2528597194.0,2019-05-18T14:07:51Z,2019-05-18T16:07:51Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.232043, 5.550051]","[53.232789, 5.551347]",,,The Netherlands,53.232043,5.551347,0,8,0,3,0,False,False,False,False,everyone,False,g3971767,False,2528597194,3.306,4.3,,,,,True,174.0,185.0,False,True,1.1,-3.8,0,0,False,104.0,4591892,1,a2377525393,g{{cIy~z`@Fj@?JGRMRA@s@e@C@K\OPEJF\n@bB@PGNaA|@cAv@MDE@]CMCK@WVUZg@`@KHWHc@XIJMVDRCXEH]^s@fACRDr@TlARt@NdCV`ALNB@BAb@g@RABCp@u@pAy@jBwAz@k@JMhBuAR[JI|E_DnAcA`Ai@vFiDd@UZWxBoAvBu@`AQd@CNi@NUzB{ALSDOHi@@_@Am@e@{FcAyI[{BOu@a@yAe@_CgAsD[u@s@yBu@iBcA_DUy@c@aCmAmD}@}B[s@W]OKSGWEm@Ac@HSJ_AdAyBxCgCxCqBvBmQrTGXBP^hAbDxLHJNJh@Br@PFJPp@b@h@HVRhBJb@Rd@\b@x@l@\p@PLZDFETSLCPD`@RBDpAjGn@dEx@nDX|AHNHAPMfAcApAq@rDcCrAs@`@Y`BaATOh@WdB_@|@INGBCPk@LOdBgARSRc@Hg@@a@A[o@{Hs@kGa@_DMa@QmA]kAOaAIa@c@{A}DqK}@yCg@mCcCgH[s@OWSS_@Qc@Ka@AUDOFWRs@r@cC`DwBhC_BdBcFpGsFvGcB|B{@|@CL@PPr@~@pCpAlEf@xBNLNDd@Fl@TLb@JV\ZJRH\LdANr@`@r@d@h@,2,79.8
155,2,Middagrit,115739.0,13607,17090,127.3,Ride,10.0,2377312293,garmin_push_3660284159,2528376644.0,2019-05-18T09:16:13Z,2019-05-18T11:16:13Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.213378, 6.556832]","[53.232034, 5.549902]",,,The Netherlands,53.213378,5.549902,11,25,1,5,0,False,False,False,False,everyone,False,b5474373,False,2528376644,8.506,14.5,,157.2,2139.4,False,True,141.7,177.0,False,True,6.9,-5.3,6,0,False,170.0,4591892,1,a2377312293,qfxcIes_g@gE~Di@hR}AtCfAfG_@pJ~Gxh@Kla@{Ef[oDjvA{H~t@cK`j@?xKecBdDgDdDcCdO{BnDmSlBmLvCqKfp@sB~z@qKxh@aJ~eAuc@aJoJfCoIxIiNYtNd@jJmJxIsBrb@~M{Ahc@dBfy@rHbm@xEbcAc@xCtEnb@eBhCTdFoCjMnFvF~Df^oIbB_YrZeNvIsF`@}VvSf@fEqBpL}GlDyQdb@}CpP}D|lAqLvcBoAdq@nFtj@g@bj@vK`cBMjoAa@hHwJnYyEl]yGh{A^`dBtIjaArCjs@wA``AbDnw@sHPeMaLkFgDsNeD{GcH{c@lLcd@dUwCkLgJAa@eKeK~@s@cFoWeQ`@cHiNeVuK{u@sOkY{LuFmMcX{DyOu@kg@u_@xQmJ}Ki\d}AmFrb@}CnvAOpoBuDnJSbI@nW`FtSdDhu@qCnf@EdSjOfb@|AjQpExBHzd@lEhq@yQ`ObEbAhGfNlCpXe@jr@aGfuAyGbYgJ`RoE|Zc@xJfBhXsC~h@iBvGhNdJeCzj@xQ|FvJfNp{@`Bfl@nP|@rUcBbGw@`a@lAdS]dVyCv[_DtKeAxRrNxd@FnMdEh\WxG|M`BrHpMfIf]`Clt@i@|]rGhxAQfl@~Bzy@wEls@t@bc@u@zCx@tIqBxt@qSpu@{Gbt@iMtOuHm@kCfN{~@ll@H|Jm_@fFNjCnNz{@hAdXlICbC|QlGdLdLdb@jFlWdHnOtE|RxErJjBdMzEbKxBfNfMr\~GlWyBzDfAzBdCiCbDjO~HfRtDv\vZ`kAzLtw@u@bEwAHrE|Sb[hk@lV~XhFdClDqZz@g@h_@z\LrcDnFhUjF`EbAhD_Atd@\`m@`GrXxF~hAhEbLvTiRhI~_@dI|SlGsIx@tCzAUyA?qBcBoEfHuFxQtDjQa@xGoDbJ_JjK}SzHaGSb@pRyErDfB|rAuY~x@eR|VgIjCgc@_AeYcM}YsTcSaEePgN_@y[{`@wJqXgNuOwQsD_PaGw@wEgIkUeKce@gj@XpVsXl|AuE~x@`Cte@fu@lEe@|KjLltA|Jj^lFn[xKlnBt@dxBtLnaC}TdgAzC_MjAvMjqAeHpJgHf@uCjoBaXhMt|DdtAuMtQdM~Wxh@lHlh@|B`GkDcOsBxA}X~b@pYvvBdP~s@dBbWtQzn@dD`CxGeJbFiCfK~YfIsL~Bm@`CkHc@gDtBfA~A_JjJ}KxCi@nFjL,2,
156,2,Middagrit,34868.5,4666,5319,25.4,Ride,10.0,2372601434,garmin_push_3654607991,2523516403.0,2019-05-16T14:40:26Z,2019-05-16T16:40:26Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.236808, 6.531947]","[53.245209, 6.531403]",,,The Netherlands,53.236808,6.531403,20,16,0,8,0,False,False,False,False,everyone,False,b5474373,False,2523516403,7.473,13.8,,134.5,627.6,False,True,137.0,171.0,False,True,4.2,-3.6,9,0,False,46.0,4591892,1,a2372601434,_y|cIswzf@C[SE{@J}h@b]WOeDaRqAvAgA|@g@SsDmUVm@nCuApAxGz@`H{D`@{BoM^aAjBeAf@H`CfNKpAkDXyByLFcAlByAj@CV`@nBbLJhAKh@wCr@]SsBoLAgA\]jBmAl@V|BrNGv@[ZwCD{BeMJeAbBgAr@GXf@xBzLBp@Od@mCl@k@]sBmLFcArByA^Gb@p@tB|LCx@W`@yBf@o@a@mB_LCw@h@y@dBcAb@RdAzE~@~G?d@Y^yCXYu@aBeKHkA~B{A\JnCxOm@\_Cd@c@_@oBaL@sA~ByAj@LfCzMB`Aa@h@sB^i@UwBqLAw@Ri@tBoAh@P`CrMDbAQ`@gD^}BqLDqAbC}Ah@N|BlM?hAU^wBf@i@O_@_A_BiK?o@^m@dB_Aj@LhCdN?p@a@l@yCN{BgLAqA|BiBl@HjCbNCdAUZcDd@z@jG{R`McBlAIZjArHdB\l@pBvAxLgMzHVhFI|BaDpCaC~D{E`OiIrQcLdLh@xGYj@yB|@}@vCaCjOaA|MgDo@_@^{HhpAsBxVaApGKjENdCYh@{@F{@w@Oq@|@~AvBNtArGvB`Hd@tD}@dk@s@nEI|BYdBt@fIa@pXoMr@uGoCgDYg@b@i@lAmD|LsEzFw@P_@q@gBuN{I}e@_AkByRuWeFfC{N`AkDx@yPcCiHqF_Fh@aOa@_GjCcBzAkGeB_@h@gArI}EvG}Az@qCgAoDyCsA}BqAyGo@[eDdByBrGwAbB_CpAcC|E{FRaHtA}GB}DhAm@o@g@iFq@YiEZkEzBmAfAW?O]i@aIp@yg@iBqPfAiCdAu@d_@q@`j@mLzCOnHyBjJmA~]aCx_@_A~v@hDdm@|DtAj@dAjBn@t@`BSHi@SaDLaDbAuGtBoVbFoz@tAkQByBf@Y|DfArAmCnH_ExAwAbFiNhJmT|F}Qt@mAbx@}q@MyAeJma@}C_RQc@WJ_AvAoAz@a@[g@uEdDw@Ro@sCcO_@GmBnA[~@pBzLf@Z|B[TWB_AqBaMMi@]KuCvBJ|AlBlK|@RzAW^m@CwAmB_Lo@s@sBnA[dALnA|AdJj@d@xB]VYDaAcC}Nc@?_CbBK`@HlAvArI^`AlCQb@m@oBeNe@_AgCzASf@~AzKVt@`@P|B]Xi@?w@FV,2,
157,2,Avondloop,12753.1,3896,3917,25.6,Run,0.0,2364644453,garmin_push_3645341945,2515319884.0,2019-05-13T16:00:43Z,2019-05-13T18:00:43Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.225044, 6.593144]","[53.221362, 6.574323]",,,The Netherlands,53.225044,6.574323,6,15,0,1,0,False,False,False,False,everyone,False,g3971767,False,2515319884,3.273,4.9,,,,,True,160.4,173.0,False,True,4.0,-4.5,6,0,False,113.0,4591892,1,a2364644453,oozcIcvfg@FDhA@`BOA]?UCIGs@O}@IWOIKBc@\u@z@iBfBYN[J?F]v@a@d@KGIe@FAEUGOW]CMCQDEHe@AUE]BOKc@?OOk@Ge@?k@@m@Ak@L}At@aC@SO{@CY@q@Ge@Fa@Xc@^eAb@y@DMT_@?GL[?GL[j@m@\a@|@kC^qA\}@Ni@DUNa@JUPQT]N]Fe@A_@Ig@e@iByAoIa@mBGe@{@sE_@wBe@mD}@}EWmA}@sFSs@E]]eBe@_BOo@@ETKIm@{@iEOg@u@cDe@uCEc@u@eEo@}CU_BIu@M}@qAyGa@uCe@mBs@qEcAcF}@qFs@sDYuBs@mDIm@[oBa@iBmA{Ga@oCSiA[gAASYsAm@eDw@cF{@mEGC[ZUCg@HSNQV]Va@G[LON]~@eCrBs@d@_FlBeAf@aAZiAf@iA^}Cn@aA^g@XkA^_DbBmAx@kBx@cBjAqChBkDlCWV[ReA~@u@Zu@`@STQ\gA~@oBt@o@`@oAf@o@`@IPDr@@h@N|@LlATxA@j@NxAl@~DXnAx@jG^~ADh@XfBZjA`@rBVxB`@tBZtBH^RdBJvAjA|EJt@XpAL`Ab@xBVdBp@nCpAtH`ApGRbAf@|Dv@zDd@~Cl@hDNfAn@rDTbBCV_@j@ANG\i@lA_AnAiDlGi@x@o@zAi@lBWv@SXc@f@oAfAMZ?Xl@`Bz@rBlEtL~@xBpGjQv@nCT\NBh@}AJGDBrA`CzA~CzE~LB`@EReAhBELANBNrArDXbAD`@?d@WbE?n@HbAT`B~@pDj@tAf@h@TnBBbDHhBLj@LVJPBb@JLb@Xp@l@j@DdAp@h@d@lB~@LBdBjBZd@v@fBR|@Rt@|AhEtB|EHV^n@P^Rn@Zj@~@dCNdAZ`Bd@jAd@tAJd@z@xBLRX|@hArCLj@En@Jd@FFZARQJCTh@DXl@~An@tBd@hA|@bCLLXKNOnCgEf@Ud@c@H@X`@f@f@LX\Vh@VNNL?Z}@x@aB^cAJc@d@mA|@_BPM\a@b@w@ZaAVi@lAyCtBkGf@qAJg@Rc@^oAd@iA^oA`@gA|@aBl@sAp@eA,2,79.9
