,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence,max_watts
71,2,"Oslo - Copenhagen, dag 4",160090.0,39055,44153,830.2,Ride,10.0,1801586514,garmin_push_2967650834,1932730144.0,2018-08-27T05:22:06Z,2018-08-27T07:22:06Z,(GMT+01:00) Europe/Stockholm,7200.0,"[57.215978, 12.221146]","[56.242473, 12.856676]",,,The Netherlands,57.215978,12.856676,0,15,0,3,0,False,False,False,False,everyone,False,b5474373,False,1932730144,4.099,13.4,74.1,2895.8,False,True,112.8,167.0,False,True,198.0,-0.3,0,2,False,125.0,4591892,1,a1801586514,y~e|Ic}qiAr_AhDOcYfBr_@h`ApN~Z_Wxs@xK|MoWtg@uTtwAkfB|PrOdr@ms@|Rkj@ve@qX|aAjFfVjWvHzn@~BcRx|AlR~@mLxJ~A}MoHnHVyFgJlHcKgFr[jVbEf`@ma@~mAg_CpoAo{Av~Am~@z|A{qCjbBgnA|w@akAha@mgAfv@kMjq@kr@zeBk`Dtd@_NdcAnPfgAsMhpAufAfjAm_DfrAigC`Y__ChJaStKekAyA_NcDfM`Bo^|d@glDiCob@ve@a|A|l@kwClJyzAtdAsyAfPgg@vBmn@rYuZdM{cAbWqt@jdAbrApJvk@bg@niAhTke@zXdl@fd@yOrYqc@h@gh@xMsr@zVMnaAlh@b_Aqs@pf@n^zfA~K|n@ml@rHuV~_Bcp@nVwp@bpBsmCrXsqAKk|AzGyl@hd@kg@jUyr@xq@mm@pf@{hDp_AmcBdq@efGrQrEvC_Qj@}`@cJaOn^owCnIwCu@qfAzPpCTiUz\jJ}k@oQ`BsW_GdCsJl{@yTk@dUChJ_z@nGgFaO}tAt}@uS~cBw_EvfAedA~f@qTbQy\bI|WvTgTpyAdTfm@sVtKs~@zn@ay@Ykb@drA}sApQea@~`DdkAlVmSlBlSvhAxDjHbJgCpc@zy@lFdBhg@t_EzaAhrFb}C|Sr`@pBji@~GmGz\n\lDmKdWnOhRyr@hy@ysFnr@Q|k@|Rfj@zuAbcAre@ls@~`Az^dVt`AnV|rBaa@v[xZnHfn@`FoEdF~Wrc@jh@xbDza@x|@t_Ajj@kFfkCuuAx`@tEt{@vbAfGjk@rl@rx@@l[vMqB,2,,
72,2,"Oslo - Copenhagen, dag 3",152080.0,33637,40810,1058.0,Ride,10.0,1801569442,garmin_push_2967626924,1932710238.0,2018-08-26T07:15:08Z,2018-08-26T09:15:08Z,(GMT+01:00) Europe/Stockholm,7200.0,"[58.267491, 11.925318]","[57.220975, 12.219371]",,,The Netherlands,58.267491,12.219371,0,16,0,3,0,False,False,False,False,everyone,False,b5474373,False,1932710238,4.521,13.5,96.5,3244.3,False,True,122.9,154.0,False,True,84.0,0.0,0,2,False,135.0,4591892,1,a1801569442,yjsbJedxgAhIbWdPh|B~q@sHpyB}xAbk@rBnTsT`{Ahh@~eB{Btp@hSnKbq@|\`o@jq@X|s@xn@d`AvI|QpqB~kBnb@xIfaAnMya@rRmG`hAfh@jr@KdQrOdm@v|AtlBpf@xmAx}@|l@}^d_@v`@za@zG|Xk_@h]uHtu@yuApQyIbo@hb@|bBrd@j`AqTd}@z\jz@_kA~c@aKzcBqnA~l@oNbQ_]tCsw@fn@m}CzBqi@xo@}xAflAy^vq@er@pjAkoBdEspAnSgaAlo@gLjy@yeAfXoiApu@gb@tkCcXf{B|]tu@xVbYz\jUmm@~GWle@zNpHjQnpCuDjhE`y@tWh@rKeQ|OdYqEtRhWdlBfrAcv@z@qd@fMlCbJvV`b@of@lSlVhi@q`@bh@ik@jIkc@zXqa@eDwo@rvBcw@xBdIlGyPvb@yAdXwqA|p@gEnqA{~@psA{_@wA}Hdd@aOzQo`@|y@u_@hq@icAbq@_\|UxBdSw[nv@oIfw@iz@`uAsg@cDur@|KMv@uPby@pYbZ{GzAwPj^y]jl@~Ftb@sUzUy_@bt@yIzk@gjAjQ}yBtPga@duAmh@pnA_MgEuo@btAo_@fb@wwCqOn|Al}AfaAfOthB`c@dRxu@zz@aC`XdcC`zBzl@|@bj@z}@vz@pOhdAs]qA{I`m@{oAb`@_vAb`@e[jf@koAxw@wB}Csq@hc@wb@p^~nA~aBpc@jx@k\kHgC|Li{@liB[laB{\n[ez@fuAemB~FyWtj@}],2,,
73,2,"Oslo - Copenhagen, dag 2",169527.0,41395,45097,1549.3,Ride,10.0,1797089600,garmin_push_2962186733,1928100374.0,2018-08-25T06:25:04Z,2018-08-25T08:25:04Z,(GMT+01:00) Europe/Oslo,7200.0,"[59.202796, 11.197]","[58.26755, 11.925492]",,,The Netherlands,59.202796,11.925492,0,25,0,3,0,False,False,False,False,everyone,False,b5474373,False,1928100374,4.095,14.4,94.6,3916.2,False,True,117.4,164.0,False,True,91.1,0.1,0,2,False,154.0,4591892,1,a1797089600,m`jhJg|icA`eAiZbZ_x@|q@}JpSicAp^we@jlCanBzjAknDlmAg}AlXzp@jcBhzAv~@wUrjAvwAlWrn@bo@hdD|]pi@npBkPpZdc@zS|z@zk@jOdHsNd@}xBjl@ahBxfAf@lm@zdAjg@a\|eEkQ|BpT|]tHpc@`gAb^v_D~_AkOtk@daAt]kaAt\{N`P{i@ljCgNpZa~Ati@wj@he@tJhi@oVpnAqmCvg@lG`t@e`@h|B`x@hf@sjAfp@wIpnDf}AlkBwOn\sw@pk@auCvj@ar@jo@sBfRkWlZc_AoL{lAlNak@xa@lAv@|QIgQpXtClYyf@fq@sBtj@wb@nvA|UhcDiiApkBrt@vrCcuB|nApfF`p@huEdWru@db@_~@gQ{g@o_@wGjZe_CcEgz@hVgqAxRa\bRgzA~c@tWtz@qUzl@okFhzAufCaNkpBw}@w|Ef@kZ~[o~@|Iq{AhYkp@kBkYfqAe|Bd\ulApPkaArH{~BjuB[ru@wf@xT_xCzi@y`Chq@gmAxZsbBvh@iv@fHeeBxj@iu@xy@oBzuButCrS_o@zvCumBfgA}sBntBkvCt|@shB`f@i~Ah_@mYnXqzA{R}xC`AucAtNoH|B_Y{H_KrFoj@wEu}@a\}zAdRaq@fXaTaIgl@hFw}AyFnz@`r@ns@fYlgBvo@y_Ahd@o{Adu@kl@zfBxgG~o@wDvsAzbA|`BeuAaNuKsSejC,2,,
74,2,"Oslo - Copenhagen, dag 1",122597.0,30857,37281,1228.7,Ride,10.0,1797070299,garmin_push_2962162487,1928079017.0,2018-08-24T07:49:15Z,2018-08-24T09:49:15Z,(GMT+01:00) Europe/Oslo,7200.0,"[59.903874, 10.745175]","[59.202996, 11.196462]",,,The Netherlands,59.903874,11.196462,0,16,0,3,0,False,False,False,False,everyone,False,b5474373,False,1928079017,3.973,15.6,94.2,2906.0,False,True,126.6,173.0,False,True,153.7,1.1,0,2,False,189.0,4591892,1,a1797070299,e~rlJitq`AmNi@qSyg@iBvKmJ_CkAdNmEsI|[aqB~[bFlKw]_Az\bM|l@dM|EhdAerAnZ{j@dMqo@~eAe`@fw@iz@db@kClKz[fSih@|oDke@feEfeArpB}q@hIuWfk@wCnHsd@rLZfU_YhC_n@xc@gT~H{Y`mA}g@jp@zO|\yd@zu@`uArhBjIte@xxAxBj^|Rm@eC~lALcfAtQqBzb@di@~}@pHbPpg@|oBiOxvA~k@s@dS|n@|v@v@n[htAbcBbMpg@pa@`l@dO{@}D|AqBsQ~BrQrGyC{FxFlQeRpfAxId`Ax|@`dAtDbcBsm@b]am@`VbEuB`JnQ`h@lc@_X~Pma@~OwCts@xq@`Qdv@mBro@nfA|x@rKv[rh@|Vxt@hbAvv@xe@jOeMvi@|[vbCpMzV|T~QWnOqZtZpOlTjh@~^wWjd@dP|gAwwApe@sxAjSmjB~q@st@j]up@zpAevDtWyeDtrA_uGjA{TkIf@lGHnCmSxGaxB|i@ecDxGiaBy@y|B~lBmr@nP}n@}Ia|@fVrAzz@ajA|lA}w@zNw{@Dye@pi@i]bQge@~o@ea@fkA}uA}AiLrZ_cAd@wv@_S}iAuHe{DiUyVeAeQ~]_GrFvUnJmBdZgs@O_gAy[ct@~Xwj@pJqm@lXgLNoz@lWwEzw@qs@lf@~HrAin@zc@_v@pFcfAhc@qr@dz@fKl`@{J|\e_@,2,,
75,2,Avondrit,51796.1,6322,6358,151.7,Ride,10.0,1787953453,garmin_push_2951421312,1918705676.0,2018-08-21T16:10:35Z,2018-08-21T18:10:35Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.216789, 6.566311]","[53.218807, 6.57478]",Groningen,GR,The Netherlands,53.216789,6.57478,36,5,0,4,0,False,False,False,False,everyone,False,b5474373,False,1918705676,8.193,13.5,148.4,938.2,False,True,150.6,170.0,False,True,18.0,-3.5,23,0,False,130.0,4591892,1,a1787953453,{{xcImnag@hJkGtApJYhRbE|@hApC`V`DhL{Cr]roBhF`N~BvMfGhDrBbI~[_CdEvh@tw@aXpQy`@lM}J`D|@bCrx@zD~a@f[|fBnk@cKpLje@rV}QzIb`@fElK|Gnq@jb@pItA{S`HyEvGec@jFoMjNoRjGiExKmSno@{d@|ZacA`Q{D`DuJzUeP`HjB|EmQOeGdDyBzImSzRaFte@mg@~CpAjPri@n^gU~CmQpg@mz@da@yaAbGu]~OoJnFgKuAsMhCNZ}NwN{nB^e_@pJaeAsCuY_Dst@{_@uuC}_@{kByCei@gG_b@}HeXoLtAgCeM{RMiOhK}OdRwQdD_AfF{BxBe@pIv@nHiAnDsa@t^aPj]aMlK_KdSwRjV_@dLwa@ju@~@rPjE`SuJjt@eFhNqFlH_Up@m]jOwp@~MmWjUiLvS__@fYcx@zd@fAdFkAjIjUdaAbAlN{FHBvJ}UbFgDhIB~KqCzGc@dJ}Kd@WjNoHMsAdJgFLsCjFiOkBoEbJ~AlIOtGsH~UaFjHiHGgFjGkHe@w_@rQcQUMkCwVqHmPlCsCwCwPzJ}Ksz@uNhFiFaSmEnCkDkJmDqA,2,,
76,2,Avondloop,9288.5,6336,7788,153.9,Run,0.0,1752651003,garmin_push_2909328093,1881573996.0,2018-08-05T17:59:06Z,2018-08-05T19:59:06Z,(GMT+01:00) Europe/Paris,7200.0,"[47.31924, 4.094635]","[47.318182, 4.095349]",,,The Netherlands,47.31924,4.095349,0,4,0,1,0,False,False,False,False,everyone,False,,False,1881573996,1.466,2.7,,,,True,96.5,133.0,False,True,548.0,518.0,0,2,False,14.0,4591892,1,a1752651003,g`y_Hmv~WiFhD{@nZmBbGuPmAaN~HqC|FaFz^oFhEuJyPeBnKfBhHcC`DIpIpB|QeGcEiF]qB{E[zAoJuEh@wL~EoMxDiBtA}LvDuINyDiK{LnA}[|JuIfBkGlEmClGn@x@jFlA?|@jF`A@iA_@i@wQbEkBtEmJ~Jw_@rBaQ`IlArAjInYxZ}@jLzCvNmBvF,2,50.9,
77,2,Avondloop,4788.9,1737,1770,61.1,Run,,1751713342,garmin_push_2908200297,1879681432.0,2018-08-04T18:53:30Z,2018-08-04T20:53:30Z,(GMT+01:00) Europe/Paris,7200.0,"[47.325235, 4.088911]","[47.31827, 4.095191]",,,The Netherlands,47.325235,4.095191,0,0,0,1,0,False,False,False,True,only_me,False,,False,1879681432,2.757,5.8,,,,True,145.3,165.0,False,True,548.0,524.3,0,0,False,20.0,4591892,1,a1751713342,uez_Hur}WcFlAkDxLaFxb@cFjEMmDmF_GnFbK|Bo@|DeL~AuRzDgJfMyGtNtBjEuIr@qZvKqBb@yB,2,72.2,
78,2,Middagloop,2049.1,578,578,0.0,Run,,1752331475,garmin_push_2908198445,1879678264.0,2018-07-31T12:19:04Z,2018-07-31T14:19:04Z,(GMT+01:00) Europe/Amsterdam,7200.0,[],[],,,The Netherlands,,,0,0,0,1,0,True,False,False,True,only_me,False,,False,1879678264,3.545,3.9,,,,True,173.2,188.0,False,True,,,0,0,False,26.0,4591892,1,a1752331475,,2,77.1,
79,2,Nachtloop,6548.6,2212,2212,16.1,Run,0.0,1734202194,garmin_push_2887937424,1860860072.0,2018-07-28T20:24:35Z,2018-07-28T22:24:35Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.219104, 6.575371]","[53.224109, 6.568728]",Groningen,GR,The Netherlands,53.219104,6.568728,6,4,0,1,0,False,False,False,False,everyone,False,,False,1860860072,2.96,6.1,,,,True,151.4,185.0,False,True,4.0,-2.2,3,0,False,39.0,4591892,1,a1734202194,q`ycIwvcg@~A}Be@cFkZ_yA}FpEeB}EcKnIeFsLuH`KmHS_MnYiPnLcKrW?dYyFpU|GmXtNnLpa@dhAnGeH|DfDtJiS,2,73.7,
80,2,Avondrit,48522.9,5641,5703,82.3,Ride,10.0,1727632952,garmin_push_2880306270,1854031584.0,2018-07-25T17:52:27Z,2018-07-25T19:52:27Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.22015, 6.576155]","[53.218874, 6.574789]",Groningen,GR,The Netherlands,53.22015,6.574789,17,5,0,1,0,False,False,False,False,everyone,False,b5474373,False,1854031584,8.602,12.9,160.0,902.4,False,True,152.5,168.0,False,True,5.2,-6.0,0,0,False,125.0,4591892,1,a1727632952,}pycI}kcg@sZjr@cJkVkBt@yRxY_JrWeXgRoAp@_]iRuMsPgAjEdB|TiDuD{WuBwXyT}GjDgGfMsmArVeNdBcn@{Awm@iZaM_DgBpEkB`@eFyK_x@mTys@PeU{DoS}lCg_C|m@wG?`@yUuGkw@Pc]qCkRdBa`@cG}`AsGuHfAcJ_Es{AgCkRcCuCl@wBKhEtH~@|FoPB}QnM_dArP{hB@oVlH{i@jFcq@dBgHnDoEr@sNbIoQkAaYx@c|@kA{LsHkP}Gq`Atn@{gCddAa{@pEKTzL`CbIEp_@dE~c@fAj[gJjg@HzIlDhPlO]|GpHpF~@vSzt@~GjNnLvJlf@xKfs@zlAxFhGbF`@pGpFt~DnxG|Mp]jWx]vd@rv@bJfe@`CbYbq@|eFaA|KkHhIWjChDzHrLkKrHbBxRd}@bJzY,2,,
81,2,Nachtrit,29824.4,3660,3736,60.8,Ride,10.0,1725461901,garmin_push_2877796866,1851782510.0,2018-07-24T19:15:45Z,2018-07-24T21:15:45Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.219022, 6.575318]","[53.218894, 6.57486]",Groningen,GR,The Netherlands,53.219022,6.57486,14,3,0,1,0,False,False,False,False,everyone,False,b5474373,False,1851782510,8.149,11.4,152.5,558.2,False,True,143.2,164.0,False,True,4.1,-4.2,6,0,False,49.0,4591892,1,a1725461901,ujycI{rcg@SaClC]J}CmIyUsQoz@aG}EmD~BcEiKh@oNo|@s|GyCeIog@iy@mD}AyQ``@kFtCsxA~ScYsi@{GFwF}JiKq@k\yp@eNnS{LD_CtD}V~LcKjLcIl@_IdHot@adAgAgAwDnIyEbb@oGdyA?jo@vEnnAAvq@^bCvDj@hEsArB}FvCaAfCnQdEfJxJX~Alr@tAhKbaB}TxFxIlh@vb@pAs@~r@nh@zd@hIhmAxqAzAe@fHfNbGrFxByBbM}n@HmVpB_KbJiRvNoKjNcYfB`CzCeAhDfKxL}JdHjAhS|}@`JnY,2,,
82,2,Avondloop,6053.4,1975,1975,9.8,Run,0.0,1722833071,garmin_push_2874762994,1849059429.0,2018-07-23T17:38:23Z,2018-07-23T19:38:23Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218971, 6.57515]","[53.223363, 6.570227]",Groningen,GR,The Netherlands,53.218971,6.570227,6,3,0,1,0,False,False,False,False,everyone,False,,False,1849059429,3.065,4.4,,,,True,152.1,176.0,False,True,4.0,-2.2,3,0,False,38.0,4591892,1,a1722833071,qkycIgqcg@CaDfCKtGqJoZcxAyF|E_BqFcKnIcFwLuHbK}CpAuAmB{N|ZgL`HwDvF{I~Wj@`TbOhKh\j_AhDzFbGcHbEzC~N_],2,74.2,
83,2,Middagloop,5961.6,2152,2155,6.8,Run,0.0,1713264127,garmin_push_2863953165,1838403588.0,2018-07-19T14:29:41Z,2018-07-19T16:29:41Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.21892, 6.575132]","[53.2257, 6.565998]",Groningen,GR,The Netherlands,53.21892,6.565998,2,0,0,1,0,False,False,False,False,everyone,False,,False,1838403588,2.77,6.9,,,,True,152.8,178.0,False,True,3.0,-2.2,1,0,False,42.0,4591892,1,a1713264127,w_ycIkvcg@|AmA_AiH_Z}wAeG|DiBeFgKhIcEeL\qMsSvXoLpXkLxGwDjFqJ~WChT`QnO`a@deAtG}GnCnDvAwB,2,73.6,
84,2,Avondrit,27785.3,3366,3426,51.8,Ride,10.0,1708988776,garmin_push_2859056969,1833978718.0,2018-07-17T16:59:10Z,2018-07-17T18:59:10Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.215405, 6.567513]","[53.218851, 6.574844]",Groningen,GR,The Netherlands,53.215405,6.574844,27,3,0,2,0,False,False,False,False,everyone,False,b5474373,False,1833978718,8.255,16.2,168.5,567.3,False,True,149.5,184.0,False,True,9.0,-8.0,15,0,False,62.0,4591892,1,a1708988776,gsxcI}uag@rA]vAjIgCp]`BhCk@fPgGz@zHvf@YtLtFp_@P`i@_Fn\cDzvA{Hht@gK`k@BfKkdBtDiCfD{BdNwBzDgSlBiM~EwJbm@wBv{@qJ~d@_Ep]oHrtAjBty@pHjl@rE~aAe@rDlRpyAKfFsBxBpC~NnHkGsD_QgCPsKkv@aFmd@`@kD{EucAmHcl@{AmaAfFi~@zF{i@vJwd@bB{v@xBuSdI}b@tAkBXaJ`SwlA~Jaj@vGuS`Dw[pBoEaEoBmAcG|BwEw@sKbH{DrGwJlKyB`N}JVsBhB^lLuIvQcUvA{DOyEfD_AbF{Kp@cM_Bs\lEw^aCVuC_KyK}m@tDmSdNwK,2,,
85,2,Avondrit,51676.8,6094,6270,91.2,Ride,10.0,1706805263,garmin_push_2856509577,1831729113.0,2018-07-16T16:11:34Z,2018-07-16T18:11:34Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218854, 6.575092]","[53.21885, 6.57485]",Groningen,GR,The Netherlands,53.218854,6.57485,25,5,0,3,0,False,False,False,False,everyone,False,b5474373,False,1831729113,8.48,15.3,160.9,980.6,False,True,148.2,181.0,False,True,4.7,-6.0,9,0,False,108.0,4591892,1,a1706805263,yjycIurcg@IoC~BOfP}SFqDyQ}u@xAqGg`@oqBiBgQuDkG{c@kaCuAFcL{m@sQop@pC}LxAapKi@ilB~JqeA_B}D_x@ux@sZc_@iPeGuM}Kuc@ap@sCsH_CkT_bAvqAyLePgp@}vAaLal@{Sc~Bk[myBfCojBoi@_b@kQRu`@wEgCwMgJhCqOiDwAtHe[oOuGiF[iDqEc@NpOqDmAg@xFgEnInAbPDvY`CjGqAhVd@bR{AlSjBdPKbYrBba@tPfxBd@b`@lDlLdKdyAhAr`@|Ev[W|QhCtJC~]jGrbAaJve@JtJxClN~OPzGrHrF|@hTfv@|GnMhKxIbg@~Kls@lmArF~FvERfG|Er~DbxGrLh[pYfa@he@pw@pFzVjw@fjG[nPbEzKzF{@xCxCrQnz@rJb[,2,,
86,2,Middagloop,5044.9,1953,1960,28.7,Run,,1702609951,garmin_push_2851528628,1827361877.0,2018-07-14T10:55:38Z,2018-07-14T12:55:38Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.21895, 6.575355]","[53.197201, 6.580465]",Groningen,GR,The Netherlands,53.21895,6.580465,1,0,0,1,0,False,False,False,True,only_me,False,,False,1827361877,2.583,4.8,,,,True,147.1,165.0,False,True,11.9,0.0,0,0,False,30.0,4591892,1,a1702609951,}_ycImvcg@hAqAm@kG`HaItEnIx^wY`Cz@~GnPvHmLbEuQlCDjDoDrE}Lh[qV`^{N|Cx[g@xHoOnh@}LbK,2,71.6,
87,2,Avondrit,52475.5,6058,6145,106.1,Ride,10.0,1700215505,garmin_push_2848756463,1824862808.0,2018-07-13T16:20:44Z,2018-07-13T18:20:44Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218982, 6.575138]","[53.218819, 6.574866]",Groningen,GR,The Netherlands,53.218982,6.574866,18,3,0,2,0,False,False,False,False,everyone,False,b5474373,False,1824862808,8.662,13.6,165.9,1004.7,False,True,155.4,181.0,False,True,5.2,-4.6,16,0,False,145.0,4591892,1,a1700215505,}lycIoncg@wNpRgOjb@}IwWmB~@}RpYeJxWgW}Q{Ap@_b@yVoGwIpAyIaEgGc`@i^mf@ej@we@uIcr@eh@{An@qh@}b@oF{IgaDng@eNcVwG{GsxChw@mM~EsB|DOzFaD\{KrX{IvIgXDwI`WiH|JsM|AyDnDeGxOad@|SqBbLsnA_]sD~AoAlKoClA{Uh]sK|IsaArNkLnGHbTgCvEbBbOcDbLlA|IeFfLiCh`@pBtd@_DfQyAl_AxCb{@zGt|@jA`@heB{d@tJ_O`Tgd@dOqGrIbJjUaHnEs{@zJuYfJwO`MqnBxN{WvQkfA|Om\fOoMzLcCxc@n@RkP}AeJhBwJfA_Zg@sPtEyALuGdCgEzL_EfwB{j@uCfBr@hQbRvyBf`@hEth@g@hx@lThF|KhBe@lAkEfJ`Bnq@f\~u@d@ftAwXzGoMzG{CrX`UvWnBlDnDsAoSjAsEdL~Nz]xR~@u@MjDbX`OdKuXhRyXtAw@hJ|UlRef@fKuN,2,,
88,2,Avondloop,5410.6,1897,1897,16.9,Run,0.0,1693681394,garmin_push_2841161003,1818087567.0,2018-07-10T16:28:37Z,2018-07-10T18:28:37Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218978, 6.57512]","[53.22129, 6.574575]",Groningen,GR,The Netherlands,53.218978,6.574575,2,3,0,1,0,False,False,False,False,everyone,False,,False,1818087567,2.852,4.4,,,,True,151.3,189.0,False,True,4.1,-3.0,1,0,False,35.0,4591892,1,a1693681394,qkycIiqcg@lOuR]kExAyCiGy\wHqW}FvCsFkWqFrDaBmF_NbLo[n[r@vEcB|CkF~HnB~GmBhEpOla@dB_@vU~q@d@p@lAqCrRce@,2,73.9,
89,2,Ochtendrit,43468.1,6995,7696,207.9,Ride,10.0,1688374005,garmin_push_2834914850,1812540980.0,2018-07-08T07:49:03Z,2018-07-08T09:49:03Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[52.073954, 5.130351]","[52.073661, 5.130532]",,,The Netherlands,52.073954,5.130532,0,8,0,3,0,False,False,False,False,everyone,False,b5474373,False,1812540980,6.214,14.4,121.6,850.6,False,True,133.0,175.0,False,True,55.2,1.0,0,0,False,59.0,4591892,1,a1688374005,euy|Hu_i^wBe@aAsCtCiIrMaBqIeYuJcKfDk_@bGqMlYgZvBuItQa]`D_RfD}aAgAeMd@scAsAeT}JyXwEus@{CoMyG{EzG_Y_Kaa@nGcUGiKev@_pAPgQwPwYOeFcDcHybAqqFRaGrIaS~Gc[tCoVpEeiGtAwNvJue@hE{~Ax`@Odt@nQjc@DnNbPhhAb\jb@hRrk@bIxSk@_Ilp@}E|}AaMb|@_^`~@cKvNi[xy@wBjWoId]oa@nu@}Ztq@uM|P{@i@kD`I}c@zl@ee@`dAiO`IT|GpPlYQbQ~u@lqAH`J_HzT|Kza@cHzXxHxGzB~KxEbr@jIbUxBhPWtlA|@fMqCh}@sDhUqPb[_DpLeXhXgHhPyCl^vH~GvKp[sMhBsBzEjA^p@dFbAQ,2,,
90,2,NS bus,47694.9,5164,5253,94.5,Ride,10.0,1687147738,garmin_push_2833466703,1811253825.0,2018-07-07T16:05:45Z,2018-07-07T18:05:45Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[52.692399, 6.197331]","[52.409158, 5.892663]",,,The Netherlands,52.692399,5.892663,0,12,0,1,0,False,False,False,False,everyone,False,b5474373,False,1811253825,9.236,11.9,189.9,980.7,False,True,159.1,180.0,False,True,17.0,-3.0,0,0,False,145.0,4591892,1,a1687147738,mnr`Iilyd@tAlBiCnb@iFnBSjRdGxQrCda@bEbDlEnP|HDEfP|AnGdm@tq@nH|EjBhT`X`d@tGvSlNtRhI|TlAfv@`Cp`@bPdt@Fn\mBpa@p@pGxGpCl@bJxCxFpWtMfKpBjTbP`^dK`BtPvHpNnRjLre@th@pxCgz@hLcOpVqRdOsBzs@~SrNx_@lD|RtI~RdCe@dIgMlPoGdlAjUbgBtfAlG_Aln@gc@zi@t\|Jm@bi@hHzSzUbn@x@|P`U{BdCnOqWtBuM`HyMd_@}m@hHiEdRns@iGnJtGhIzRtGnFvHj_@|zAjo@rsAvRb]lo@nt@dmAt}D\jI~LkFjF{HnAzBbAdZvFp]rDjh@nSzs@|Mhx@~Kxf@lA~dAnu@jeCbSqXhY`FrS{BdJ|ZviAnaFxBtGtA{ArQ_VxSmRwAkH,2,,
91,2,Middagrit,52292.4,6283,6367,94.0,Ride,10.0,1676459525,garmin_push_2821210856,1800211387.0,2018-07-02T15:52:34Z,2018-07-02T17:52:34Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218986, 6.574802]","[53.218874, 6.574793]",Groningen,GR,The Netherlands,53.218986,6.574793,24,4,0,1,0,False,False,False,False,everyone,False,b5474373,False,1800211387,8.323,13.3,150.5,945.7,False,True,155.6,174.0,False,True,4.8,-6.0,9,0,False,157.0,4591892,1,a1676459525,gkycIgrcg@A{C`CM\yByIkWwKkg@tRkKlC}Gq_@_nBwBcSsD{Hka@yxBaBgHmAP}Kcn@uQmp@rC}LbBmkNo@}OjBc\pGsi@svAo~AaPeG{M_Lyc@ep@iCaHcCwTyaApqAkMmPao@otAqIc^{Hun@eMo|Aq[wzBbCmlBqi@i`@ms@aEuBaNmHhCqK]sDyBYaCim@cYp@pf@zJ|Il@nm@yDdMaN{OgAfUXzQ_BxThBvNE~YrBba@pPpxBd@``@pDnLfKxyAdAn_@xEl[SlQlCnK?v`@|Ddb@dAn\iJhf@PzJ|CxNhP@nGlHpF|@`Tpu@hHjN|K`J|e@jKps@dmArFfGdF\pGjFt}DzvGhQhb@tT`Zle@tw@tGtZnw@xjGo@dMbExKnF_ArC~B~Q~z@pJxZ,2,,
92,2,Ochtendrit,6298.4,3351,3507,7.4,Rowing,,1673642507,garmin_push_2817820275,1797287299.0,2018-07-01T08:52:23Z,2018-07-01T10:52:23Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[52.327009, 4.839088]","[52.329172, 4.851636]",,,The Netherlands,52.327009,4.851636,0,5,0,6,0,False,False,False,False,everyone,False,,False,1797287299,1.88,5.2,,,,True,138.3,180.0,False,True,5.3,-4.1,0,0,False,30.0,4591892,1,a1673642507,wbk~Hgcp\dG`w@fArF`ACuJugAo@|EdJ`hAn@rBd@mA}Ca]{@xAfFzp@tD|HuZe`EsCAQdI,2,,
