,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,max_watts,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_temp
10,2,Afternoon Run,13632.2,4042,4047,17.9,Run,4487314805,garmin_push_5971933454,4794816501.0,2020-12-18T14:05:50Z,2020-12-18T15:05:50Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.219027, 6.575429]","[53.221392, 6.579195]",,,The Netherlands,53.219027,6.579195,5,18,0,1,0,False,False,False,False,followers_only,False,g5391684,False,4794816501,3.373,6.1,81.6,,,,,True,163.0,177.0,False,True,,5.1,-3.0,2,0,False,124.0,4591892,1,a4487314805,y_ycImvcg@r@e@X]DUJODQ@SAQGa@]aAQu@QcAGo@EMAY]_C{@kDwA}Ge@gCm@qBKu@g@cCEa@gAsF}AcHw@_EQmAs@}CK@IHrDcCZKx@y@x@}AdAyCDYE}@SiAeBgHm@eDe@}C{AiIkAiGeAwEe@_BUgAG[?_@J]Vc@Lc@FKfCoAnAaAjBgAbA_AvBuAb@]~EwCJCJHFPZrA\bAn@dCn@pCZv@FFf@Qp@EV@NHPb@Vb@fAzDP|@d@fAJ\LD`@AJERMDYEwCw@eE?SL]HgAWm@Eu@@UZm@t@_AjCgAlBeA^o@d@oATcATyBb@cKJoAh@gDb@cBR_@\[zAYnBUTIZa@\o@Xu@Hg@J[PkC?i@Ki@m@oAcAaB{@gBiAsBi@sAMm@Cq@JoBLyALu@`@eB`@_AZk@jBcCn@iAzAcDb@i@p@g@t@YRQTy@Bm@EuA_@aB@_@CQi@{@{AoFe@iBc@yBe@cBGGOCS}@_@aA?KESOqAqAsEiA}Ea@sAeBoH_AkEi@cB_AcESi@k@}Ba@kBq@kByA_Gc@_CMkAm@qCm@_CS}@m@yB_@cBASBg@\{AEm@Yg@gA{A]Wg@Ck@L{@j@cAZ}@j@{@x@U^y@p@m@r@{B~AoBzBy@b@wAlAqBzAy@f@wCbCyA`AqCnC}@\{BpBsBzAuAp@eBf@}An@oAbAa@j@a@^eAr@u@X{A^gCZmA\qGzAuA~@GA[mAs@sDa@kCe@{BwA_GKAIHy@`AiAx@s@|@w@d@m@j@?Pn@zBThALz@lApGRvA^dBz@fFDZhBbKdArG`AbFd@~CxB~Kp@nEf@fCfAbHrCpObAdG~@zEpAbJRlBTVJZ\`CTz@bBvJ^jBlClOzAdJp@jD^~B?\AT[v@q@n@o@hA}@tByBlH{@pBa@~A]dAE`@B^CR@^DjAAv@i@bCOjBC|@EP{@n@q@r@aE`FQf@Eh@?h@Ld@z@vBXfBTf@DR?b@DZb@|@VlAL^b@nBPRFNFz@@|AN|@z@rBHDZILFFNhApGd@rB\bC|@jEFh@d@tBp@zBTTL?n@y@`AcArAkAX_@JGJDp@|@Zr@R\Z|@n@rAdAxDFl@~@~F,2,0.0,
11,2,Tritanium Kerst Spinning,40283.1,4230,4458,229.0,VirtualRide,4484626679,zwift-activity-707350026723761152.fit,4791979333.0,2020-12-17T18:59:57Z,2020-12-17T19:59:57Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[-11.640276, 166.946626]","[-11.644381, 166.949328]",,,The Netherlands,-11.640276,166.949328,22,22,0,1,0,False,False,False,False,followers_only,False,b8041198,False,4791979333,9.523,14.8,85.4,178.4,190.0,754.4,True,True,136.5,172.0,False,True,433.0,23.0,-6.2,2,1,False,40.0,4591892,1,a4484626679,vn`fAkw}y^mDqI}KeE}CkBmB}BwAmEIaCn@gBhI}GK_A{CyCbCqAsAsNZgCvAqCrF{CpV}DhAeAbC{FfEyBvBE|Br@jGtHlCp@xIeAl\aJrAH^t@MpQeBrIkApCGzJ_@hA_LZcE}L{@oAuBa@_BhBJxCbH|NmAn@iK|Ay@zAvAj@rJqAfAN_Al@oLdAYl@`Bh@tG[zCx@ZfDfCnEQz@aCr@NxDaA@uC}CoA_@o@t@oAfEm@VeCeEw@_@cMlIgFuJgBk@uBHkAl@?fAh@~AxBdBsCdCuCsAyAeDcAE_Ar@SfA|A`A?jBzBrA_A|@Jz@gBl@eAAu@i@aDcIkA_BiJaDyEyCoAaBoAyDMyB`@eBzIsHI{@iCoBUs@`C}@oAyNf@kDnA{BxB}ArDoAjTaDpAiAxBqFbEaClCEdBh@|G~HpCn@zIgAf[wI|BHThAK`PuAfHaB|EWhLsAf@uIDq@aAeDyKqAoAmAC}AzAGvBnHrPaM|BkAjAVx@z@HxLiAe@n@mMnAOb@`@f@|HWpD|@Z`DhCpEQ~@kCfAf@`CMb@cA?uE}Dw@l@uBjFwCkEy@Y{LjIgFuJuAi@gCDmAp@BvAd@nAxB~AyClCqCyAWwA_AmAkAA_A|@AjApAn@FtBtBlA{@t@?jAkA^eC[gDiIwAkBkJaD{E_DqCiGMgC^}AhHoFr@kAMu@mCsBMq@bCaAsAwN^qCfA{BnBaBxDyAdUiDjAgAvCqG|DgBpEb@~G|HlCv@jJiAj[wI~AAd@j@GvQsDzNC~Ia@xAyK^{@mAoCsJ_AsAqB[gAx@_@bAR~BdHzNkAr@cKzAs@d@M~@pAd@~JqAz@\mNdBUr@dB`@nF]pDn@h@~DdCjEYx@aCx@d@dCMh@{@F}CaDqA_@aDtG_EeFoMhIgFyJcBg@yBJiAp@FxAh@nApB~AqCdCsCsAyAeDyA?s@z@GbA~AdAE~AzBrA}@t@H`AyAh@kAB}@k@}EuKcOeGoCmCqAgDYuCXmBbJuHOiA{CwCbCiAqAqMXcD~@{B|A_BpD{AdVwDrAkAfCaGvDqB`CGfBf@~G|HtCt@pIcAx[}I|BR?fSsDbNAlI]dBmB^wH?{FgO_Ai@}@DaBvBVnC|GlN{@p@uK~As@j@Iz@bAd@lKsA~@RiAh@kLdASr@rAb@pHYfCl@b@vDdChEW~@eC`A\bDeADoCwCoAg@o@h@yAvEe@TsCqEs@S}LlIsDoH,2,,
12,2,SST (Med),37614.4,5113,5113,925.0,VirtualRide,4480469872,zwift-activity-706586217390255808.fit,4787600222.0,2020-12-16T17:40:46Z,2020-12-16T18:40:46Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[47.272898, 11.395632]","[47.268964, 11.395226]",,,The Netherlands,47.272898,11.395226,12,9,0,1,0,False,False,False,False,followers_only,False,b8041198,False,4787600222,7.357,25.5,93.0,220.9,229.0,1129.7,True,True,150.5,170.0,False,True,314.0,695.8,279.8,4,1,False,103.0,4591892,1,a4480469872,q~o_HuupdA`EBrS~APe@CkAmBcR@y@hF{AdDrAv@[d@eCx@qLXi@vAs@zAmC|AgDlBcHxDp@r@a@DqBe@yHPgAnHuCtGsDvFeG`AsBzAI~EwCzBw@nNmD`BaBFuAs@gHZyHIqCmAkIwBoKiAiKuBqXCmKZ_E|BeHKcL\IT\ZnDbBnHl@h@v@[NqA_@kG|@{HtA}Fn@oAxAg@l@{AH}@_@mQeCmQjA{E`BsDv@e@pA@pFnArD~BfBzCdDlOtAvEbAdBfH~CnBlAzCdChDvEhPdHnJvHTd@K|BL^~EcB`DxBtFt@fQzFdGhEvJtBfB@~EyApBQ`DZfDvArFdEhDxEjCnG`ExOhDxF~BfBbDtAxOfChCz@~FdFXv@Q~@uAbBwLlAaElAeQzN{AjCsCR{@d@}CdEgEfDmH~M_BdBuBr@cDVaI]y@nAwDhJaB~Lo@`BaC|@gDRkClCkDbAaB@cFsAa@RkDxFmDnE{E`DwC{@qCDcAo@}Do@aAs@oA}BgDWSy@?kEo@oBaAsAeLeIcHqDwCC{Cp@cBfDwApAaBPyAq@qAqAw@_CaDiW}AcI_AyMkAmKZeIGmCmAsIcBoH{@aH{BsWe@}JHgIRgB^aB~AqEO{K^SXf@l@pFpAfFx@f@l@_@JsA_@yFZkEfAwFdAgDf@u@jA[r@uB[oReCcQ|@kEnCmFjBClE~@~Ah@tB`BjBnDdEvQ|@vCr@dAxAfAnFjBnBvAvCfCxAbChAdAhLnElD~BpHbGPf@?rCp@CxDwAbD|BhDVxRhGdGlEtK|BdBExGeB`DLnDlA~ChBbB~AfE~FnCbHpDtNhDrFjCrBtChAjSvD~CnBpCrD[zAeAlAqMtAaErAkPjNmA`C{E~@gDpEkElDoH`NaB`BsF`AyBBcDk@oA\uEnKsBnNcA|A_Gv@eDzCcDz@kBAkEoAc@JeDnF{D~E_FdDcCy@yCBqB_AaDe@e@SoAkCiDW]k@I}FwByDaL}HuF{CuC[eEv@mBrDgCxAeAIyAaA{AkCmDcX}A{HaAmNmAuKZyIIcCgA}HcDcRyCo^EmHL{Eb@kCpAwCX}AKyKXGVb@^tDdBlHbA\j@gA]}FFmCSnB`@nGWz@o@Fg@s@e@kBwAkJs@OMpAP|IWpAqApCa@hCMfMbDxa@rApJtCjPD|B]rHr@nHE`AyAxA}PpE_HvDoABy@jBeFvFsGvDkIfDShAb@fIGlBi@NkDs@[T{A`G}AlDcBzC_Bz@Sf@{@xLc@|By@LwCqAsFbBAnAnB`SIv@cAC,2,,
13,2,Afternoon Run,6488.8,1839,1839,5.6,Run,4475949385,garmin_push_5960207756,4782832654.0,2020-12-15T16:58:44Z,2020-12-15T17:58:44Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.218991, 6.575683]","[53.221146, 6.574487]",,,The Netherlands,53.218991,6.574487,1,13,0,1,0,False,False,False,False,followers_only,False,g5391684,False,4782832654,3.528,6.2,81.5,,,,,True,165.6,176.0,False,True,,2.4,-0.5,0,0,False,62.0,4591892,1,a4475949385,qjycIurcg@SaAEa@CE`@Ed@@f@CPOFDD?DDb@fAJJ`@NP?VINKd@c@RWb@y@NM`@UZm@BSAQGo@c@uBE_@YuA?KGIWaB}@eE}AiIi@_C]_AeAoHcByIk@eCw@{Di@wBa@mBOa@?Yy@gFu@gDs@_Bm@gCOy@KSKDuAvAi@`@o@l@m@r@MHE?MMGU{@wDIMKAOLw@bAaAz@gA~@gAv@OPWFa@^GNKAKK_@cA_@a@OWWoAc@wAe@gAQy@ECC?s@l@Y\aBbCc@d@W^g@d@QZMd@GJEBw@ME@g@\i@t@C?KMSm@e@w@EAMBa@`@]h@i@n@gAnBq@`BaAjDk@jA]dAmA`CSf@c@t@{@|@ULUTy@d@e@Rc@Xu@ZQLQPk@\o@ZWRo@v@Sb@Y^Uf@[h@ONy@rASVw@bCg@jA]dA[t@}@pCW|@Gd@c@vBGf@E|@@tBPjC@t@JrA@x@DTRb@ZZp@|@TV`A^`@VRR\h@VV\H^?JDTf@TTHPb@\n@x@NNb@`ANHPR\l@b@jARr@Fd@Vj@Rx@`@~@XrA`@nAHb@rAzD\x@Ll@HLHb@BFLFNT^hA^v@JXHNJXZh@Xl@?FRf@Tr@x@nBPd@Jf@\v@Lf@TPDLAV@RJVTbAx@dBRZhAdCXx@VdAFLHDXOXYn@eAj@o@h@_AZS\a@PKF@DDLVJJBDD@Zd@l@Vb@d@PJPRHBHIZq@`@gAXk@D@FQVe@D[Cm@F_@Tq@n@uARm@HKz@i@Zo@P[Pg@RWN[Za@ZuA|@wBn@{BVc@`AcCRq@n@qA^iAh@oAt@gCz@yAf@g@,2,0.0,
14,2,Watopia,7555.8,974,974,48.0,VirtualRide,4468916457,zwift-activity-704462034325713376.fit,4775412586.0,2020-12-13T19:17:20Z,2020-12-13T20:17:20Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[-11.63913, 166.960465]","[-11.6422, 166.947966]",,,The Netherlands,-11.63913,166.947966,0,0,0,1,0,False,False,False,True,only_me,False,b8041198,False,4775412586,7.757,13.3,82.0,112.2,115.0,109.3,True,True,119.4,130.0,False,True,281.0,23.0,-6.2,0,1,False,3.0,4591892,1,a4468916457,pg`fA{m`z^dBWxIcA`C_@x@Yr@c@d@m@Zu@~@iCRa@T[v@o@j@]p@Wr@MbAEp@Bn@Lz@^v@h@`ApA~A~Bb@f@XTZR`@N`@Ht@Bb@A~@K`Da@pAWhFsA|C}@\OPAl@OhLeDz@I^DLDLHHLDLD`@?pBEvIG|AO|Ag@~B{@hDO^e@|@Kh@A|GA~@Ij@ERKNML[HeAHyFJm@EKCOO]k@u@cCOm@oAoEWc@c@i@a@YYKYCYBe@Pe@b@OTSp@CX?XHf@Jb@jFdLt@lADJEJ]XiAXqGt@i@Jg@Lc@TUXI^BVLRHFTFb@?`CWfDi@tAOVATBJDBHCJOLUHa@HoD^wFb@KDEJ@d@BJHFJBdAFf@CbASv@GZAhBHp@FXF\LRNFJHZHjBJd@Tb@vA~ANd@Ff@CTGPOLQHuAVSLGTBV`@pABRERGNOJQBSEOGg@i@sA}AYWi@[QCO?OHWZWn@}@|CS^QDQEY[]m@gAuBWUMGOCOBMHu@j@qHpEKHYj@MJOAWUOWWi@m@aBIMUo@k@kAe@m@]Wg@Om@Gy@@w@Hm@PMHKLER?R@RJj@Pj@JRPNRLjAl@JNARKPe@d@g@`@a@P[VO?IIo@w@WK,2,,
15,2,3R Watopia Hilly Reverse Race - 4 Laps (36.7km/22.8mi 400m) (B),37107.8,3473,3473,434.0,VirtualRide,4468848147,zwift-activity-704428120383131264.fit,4775340263.0,2020-12-13T18:15:16Z,2020-12-13T19:15:16Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[-11.635758, 166.953478]","[-11.636312, 166.953142]",,,The Netherlands,-11.635758,166.953142,65,15,0,1,0,False,False,False,False,followers_only,False,b8041198,False,4775340263,10.685,18.2,97.7,250.3,257.0,869.4,True,True,171.3,186.0,False,True,1349.0,57.8,1.2,22,1,False,149.0,4591892,1,a4468848147,nr_fAeb_z^hDrEtAMpB{B\}BaAuBoDoDhAo@pGKf@h@g@bB{@GOe@FuGh@yAv@h@zBvInA`@`@wAaCmJAqA|GkAdKoH|KNxCnAhArDUvAkD|EKxKgFu@wEdEsNnBeFxAq@~BLlEfA^nHsBfMiAhYhG~@_ArAuFt@cApMQ`Bj@`@lDdCbEKdAiC~@XlD_AJcFeEo@f@sAhEm@f@qCmEw@WyLjIqF{JcBe@yBHgAp@BjAp@`BjBdAGh@yCvBgC_BkAyCwBHc@nBxAz@HvBnBz@{@~@DfA_Dh@}AuAcEoJwK_E}FyE_B_FDgDpJyIYiAiCkBAu@dJc@Tn@e@vAs@AYi@JeHp@mAj@p@xBnItAb@Z{A{B}IGyArGeAbKqHpJ@zD~@~AzDQdBmDxE?nKi@XeE_A{EdEuMfBuFzAm@l@ObAPlFrAN~GoB~LiAdYjG`Aq@`BmGl@y@`MUpBj@f@zD`CrDSnAcCz@d@pCYh@aAQkEwDu@d@sAlEq@b@gCcEu@a@iMjIeFwJaBg@}BHiAp@BlA^lA`C~AoCnC}CuAWsAmAsAaADu@v@GlA|AbAGzAzBjA_AdABfAgCf@eBkAwEeKcKoDoF_EqBmFAwDhA}A`GeEf@cAa@gA}B}AKu@rBe@hFEb@b@i@fBs@CUk@JeHt@kA`D`KtAb@\sAaCmJAsAtGeAlKuHvHBzEx@~@hAj@pBKfBsD`FCxKsFm@cFhEcOrB}DlAy@|BLtEnAXjGiBhNoAdYfGr@m@hCeIjMYnBj@d@vDbCvDUpA_Ct@XlDgAFwC_DgA_@w@z@sAjEe@PiCgEaA[mLhIk@_@iE{I{Ae@yBFmAh@BbBd@jAvBxAsCnCsCqA]_BmAqA_AFw@r@KjAzAx@AhBzBnA{@z@CpAeCb@aBeAoEaK_KoDiGwEiBoFDmDnJ}I[cAcCcBKq@xAg@lGEXf@i@`Bq@CWg@JkHr@iAj@t@xBlIzAZR{A}ByIEyAjG_A`ImGtCu@bLj@nAt@|@fBFtCuDjFCtKm@PcE}@{EfEqMdBcGbBg@|@MhB`@xDtA@dLmCnHg@fYhGbAy@`CyHpIc@fFr@f@xDtBrCNbAa@x@qBf@\dCU|@{@IsCyCiAc@m@j@_B~Ee@JuDeFcMlIuF{JiBg@cCPu@f@FfBzChDkDbCeCaBkAwCiBDm@`A@x@zA|@@jBrBhA_AbAAbAmCb@_BqAcEqJaLeEyFwEuA_EOeCb@iB~BmB,2,,
16,2,Zwift Racing - Takin' It Easy,11046.3,1372,1372,154.0,VirtualRide,4468607796,zwift-activity-704416246531497888.fit,4775084231.0,2020-12-13T17:46:47Z,2020-12-13T18:46:47Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[-11.637034, 166.94955]","[-11.639189, 166.956447]",,,The Netherlands,-11.637034,166.956447,23,0,0,1,0,False,False,False,True,only_me,False,b8041198,False,4775084231,8.051,16.8,88.9,196.5,205.0,269.6,True,True,126.8,179.0,False,True,410.0,57.8,1.2,9,1,False,12.0,4591892,1,a4468607796,nz_fAsi~y^OEc@U}@q@q@o@c@o@_@u@c@kAUaAOeAAgABQNs@R]`@k@\SvAcAl@]vAcAf@g@HODQ@QCSQ][YuA}@YUK]@OFMJGZI\EhAI|AE|@?n@BNDHJBN?NMj@Uf@KHO?YGSOCWDmGBUDUPe@PQHCJBJJP^ZjAx@tD`@nAVXRJ\@PGNOHU@UC]UkAeBmGKs@?WDQJEp@I^InBO^I^Mb@Ul@e@fDyCbAu@b@Uf@SREh@E~DDvAFdAH`ALn@Th@^`@h@Zr@Jb@Hf@@f@Eh@IPW^sArAe@j@Sb@Kd@Eh@Aj@PrFEr@KTSJW?UGiBq@_@E[?[JWP_@^kA|AYVa@Pw@PgBL}HjAeCh@qBr@QLMPGROzACjA@r@Jt@LVVN\@ZEx@ShC{@tA[fDg@jBUfBKhAAp@DbAPtDfAvKzBzAf@RDT@TEPMVa@Vw@p@_DNg@Pc@Z[VILC\@nAHp@GrAUr@C~@BfAFl@J^JLHJLHNHf@@`AFj@Th@lAtAVd@Lh@?TCTIPQLwAXUHMRAVDT\|@DRCTGPMNSBQCQI[YqB{Bk@a@OEQAQBMJKNYt@{@vCWb@QFSE[_@sAiCS]MMQGQCOD}@p@oHlEMJ_@p@OHQEMKS]wBgFc@y@g@k@QMYKy@KiABc@Dc@JQFOLIPCT@VHl@FVVj@PP`Bx@HPCRW\aAz@_@N]VOAy@_AMGc@GOEIOIu@GQ_@o@_@_@SGSAS@a@LMHSVSf@C^BNHJLHt@XNL@TIv@?PFLVRnA`@HHDJCLIHc@TIHCLJh@ANKHm@Rq@Jc@Bc@GOIYWi@}@Yu@qAyDs@qAa@c@}@i@WKo@SeD}@yAk@iBaAiA}@q@q@i@w@i@qA_@sAKi@Gi@Ai@@i@Ny@Tc@v@u@|@q@pAw@lAy@h@g@R_@BS?QO_@e@e@qAy@YUK]?OFKXOZGvAKzBEnABLBLHDL?NMn@Uh@KFO@[GKGGKCYFoFDw@DSRc@JKJCJBHFHNL^Pj@t@hDXbARj@LRZPPBRCTMJWBYAWUiAaAmD,2,,
17,2,duurritje,45176.6,7225,7225,1540.0,VirtualRide,4461228374,zwift-activity-703395439808762688.fit,4767321982.0,2020-12-12T07:59:54Z,2020-12-12T08:59:54Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[-21.737233, 166.179776]","[-21.737992, 166.164222]",,,The Netherlands,-21.737233,166.164222,1,19,0,1,0,False,False,False,False,followers_only,False,b8041198,False,4767321982,6.253,22.6,94.1,178.9,182.0,1292.5,True,True,137.2,156.0,False,True,298.0,1543.0,13.0,0,1,False,66.0,4591892,1,a4461228374,vptcCq~gu^mLgd@@oAfAqD?aCyEi[iAyUq@a@eE|@{BW{IcJsGgMcG{FqBeAyJsByGkCgDmPkB{M{EwEyEqK_IwHhAoWg@kBB_CkCmCyAeE`@cJ^qB`BeBjGwALa@cGUyJTW_@MqFgCc@kLEsId@{Ar@}CZcDhBmBYeB~ByVmD{DmFgH}ECyFS}@qAoCiDiCcDaL}CkAyAFcLiDcIoE}DoEcAsJc@_B{FwDgBIiDeE{EaCqBwDeBLaD|Da@FDsAK_@cCg@iC}BmDi@}@}AeGRqEqBgb@uJsIeIyKwCqCqImAyAkEiA{Lu@kEgBcAaBeD_C{EoB{VsAyDfCmBlHiDrC_ChARh@pCn@LrEQb@sCtAuBAmUbFgFHm@\Lr@dAt@~NxGZdAk@xBmCnAiEP{IbB?j@nAp@nC|EVnBw@r@gL~Bi@d@dBnChEjC`BhGu@|CsF~EQl@nGdD`AdApB`G`AnJQhBy@hBcJs@q@t@k@fClApMzArIaDpLCdAn@fAjFlBl@rB_@dCyDnGKv@h@h@pD?fAt@fB|E^fDwA`NuDbG}ElFMz@^~@tDpChK~D`AvAr@pCIj@g@LiAiB}AS_FfAgAt@c@tAFvArC`F|Ah@lCOnEyBh@qBiAuCMsBs@gC{@qAqKeEoEaEPgA|EkFtDgGpAgNe@mDgBuEoAs@qDC[e@jEgIXaCy@}BkFiB_@u@B{A|CkLeBeKaAwLlAsC~Iv@x@eAb@qCeAiKoByFeAiAeGoCFk@jGcG`@oCyA{FuEwC_BiC|LyChAu@D{@Y{@mCyEkAq@OWNWfI{AdEMtCoAt@aCm@yA}OmHg@s@J[xFSpUcFhCCtC_B@gFi@i@aCo@lHgF`B{GtDoCdQn@|D`@tCdAlEpCrBfChE`BjLj@pD|@|A~ApCrIrKtCzIjIjRzD~OfEbD~AlGObA~AxDn@pBlBlCn@?nBb@BvDkEhAMfCfEjEpBjDhEdBF`G|D`BlM`ErEdIpEhLjDfBC`C|@dD`LxD|C|@nBXnADvF~GvErEzFdVfD`@IxAwBjBVdDiBvCYfBu@`I_@tLDlBVRjFl@r@xKWpE^_GrAkB`Bm@|A_@`G?fDtApDjCnCEzBd@~AkA~UHdAbIzHbErJhFhF|B`P~CpN~GfCpJpBbB|@|FpFlG`MdJpJlB^~E}@r@n@~@|TxEv[AbCiAzDFtA`Rdq@vCpLGt@{E|FUbAnGnLt@`C`@nD@~HoB`H_D`DQ|I,2,,
18,2,Sweet Spot Ramps - 30min,33182.9,3366,3442,195.0,VirtualRide,4455492292,zwift-activity-702255984315605392.fit,4761267513.0,2020-12-10T18:16:48Z,2020-12-10T19:16:48Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[48.86804, 2.312751]","[48.868656, 2.310913]",,,The Netherlands,48.86804,2.310913,18,10,0,1,0,False,False,False,False,followers_only,False,b8041198,False,4761267513,9.858,15.8,92.1,201.2,216.0,677.3,True,True,144.4,168.0,False,True,293.0,71.4,41.4,6,1,False,52.0,4591892,1,a4455492292,gpgiHuubMJu@rA}Ff@sCTs@dI}^j@m@jGz@LGZm@tC_NzKqf@^yBCYw@s@wEmCsFyDa@?]To@jCuBvJEAMhAUn@oHr]ChBU|D@v@Pl@bBdCTn@Bx@Kt@gLlh@u@xD]lAm@dDwA|FiAfFe@hCeAfEg@nCaAxDq@tDgAnE[dBw@|CuHb]qBfIUZeAl@W`@Qh@Gp@@r@Lr@Xf@t@Zb@Cp@m@Rq@BwA]mCF}@vMcl@bCqLrJub@fBuIzHa^Ts@TsAlBoIXs@h@O|Ex@R@b@Yx@yCrB_Kj@eCnAeFfHa\Ly@E[q@q@wD}BcFoDy@]c@F]`@_AfEcBpIo@zB}F`Xe@hC@|@YtE?|@Tt@|A|BXp@B|@Kz@_Lbh@_EbQ{AxHsApFyC~M]tBuD`PqDxPaAbEeDfNWZeAl@W`@Of@GfALhATf@l@b@b@?`@OZ]Rg@Ho@@s@c@qCJiAxMel@x@gEdQ_x@zBsJt@{Df@eBZkBzD}PVm@f@Of@AjEt@^KHS~@qDfAqFbC}KZcAjHw\D]G]s@q@gDmBiFwDaAi@m@Ve@rA[~AmK~e@w@~DAvAWrEB|@Xr@p@~@|@~AD^E|@{ApHe@bBgO|q@s@rDkCfLqB`JoBrJoBdIyJdc@Sl@sAz@e@`AKt@B|@`@jA`@\RDz@O^e@Ts@D}@a@sCB_ApNwn@~TwcAxIka@Xs@h@UbFp@d@ANOf@aBv@_ElEmRtHq]CYMQk@i@_GmDsDqC]O[Bc@h@oMll@g@pCApAUxD?tARl@nB~CLv@OpA_Ptt@eCrKy@jEUn@aBpHsAvGg@nBg@jCyFvVcFbU}@hDY\o@Zg@l@Qh@Ip@Bt@Lp@Vf@`@Vt@@b@Wb@cAHuAa@kCB{@bL_g@zT}cAfGmXvCoNb@oAh@[tFt@RA\e@|@sDhEgSn@_CvG{ZB_@G[s@q@sFgDqEaD_@A]Rq@jCi@vC_D~MuAbHqDlPEtCSpC@|@Xp@nAlB\r@HZ?`@Mz@{Mnm@aAfFcA|DgH|[u@|DQd@qEbT]dAM~@Sh@aC~Ky@lDyBzIOXoAt@_@x@Kx@B~@Rz@R\h@Tl@Cf@_@Zu@JyAa@_CBeAzMql@|Man@,2,,
19,2,Evening Run,11333.4,4447,4890,52.8,Run,4451838017,garmin_push_5935411324,4757440567.0,2020-12-09T18:02:10Z,2020-12-09T19:02:10Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.198098, 6.539566]","[53.19784, 6.53949]",,,The Netherlands,53.198098,6.53949,0,16,0,1,0,False,False,False,False,followers_only,False,g5391684,False,4757440567,2.549,7.0,76.9,,,,,True,145.9,177.0,False,True,,1.5,-1.7,0,1,False,57.0,4591892,1,a4451838017,agucIgg|f@y@b@mA?gBnEIl@VbFd@x@f@JbFg@lCMbAp@v@Ab@j@H~AMnCJpDIhSYzIQx@iKp@k@KQcAS_F_@{DWyH]gGc@qGa@sCX_DIcEPm@|@oAr@kCdBUj@c@hAVYkAZnAUgATbAYi@L`@WaAZbAScATfAWw@Vt@?AO_AP`A[eA\bA_@y@\`A_@kA^`A]_ADBRv@_@y@f@bAk@_Bh@x@Us@PVHv@SUWaAb@d@S_@X~@?Ti@yADE`@r@Uc@TpA[iAFEPf@Gi@Jj@A\m@eBrArENFIYg@e@s@wC`BfFs@uA?Y`Dp@IqAmAyEW_@i@Li@`AE`AlAnF^f@\D`@YXo@CwAqAaFc@a@g@Ni@fA@`A`B|Fh@Nf@YVo@?eAsAwFa@a@o@Hc@n@KbApArFZl@XJn@UVa@Fi@SmBy@qDWc@e@Gk@^UbADjA`AfEXf@^L^MX_@Ps@GkAsAkF]S_@F[XWr@A~@f@bCn@pBb@\|@]XaAC_Ao@}Ba@cCNi@Wj@w@Eg@XWh@Ex@d@bCv@jCn@Xp@_@Tw@@y@uAsFe@c@i@Ja@l@KfAvAjGl@\t@c@Vy@@o@sAuFc@i@e@Hi@r@MhA|AhGj@Xl@[Vi@BeAsA{Fa@a@_@Bo@|@IdAj@~Ch@jBj@Xx@e@Ps@?y@oAcFa@q@o@@k@dAAlAnAdFXb@\Fb@UXc@J}@Es@_BsFi@Oq@l@[vALtAKRa@JTEd@^H^`@ZZ~@ZZd@Cd@a@Pw@?q@qAqFc@e@q@Li@`A?hAfAhFPXl@Jb@Q\m@@gAgAoF]o@g@Am@j@Sv@HfAbApET`@x@Fb@a@Pg@Hk@}@mEa@iAo@]o@^_@bADbA`ApEZf@b@LZM^c@Nu@EgAqAmF_@_@}@f@Yr@@lAjA|ETb@z@Bl@aABq@Go@wAeFc@Yg@P_@p@KjAx@tDh@pAn@Pv@q@Lq@Cy@sAkFe@c@m@Ve@|@?pAnAzFt@Th@[Ve@Hk@Cm@uAwFc@e@m@Nc@x@EfAnAjFTb@t@Fp@}@JcAqAqGa@]]Cm@ZWb@Mv@?j@f@dC,2,0.0,
