,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_temp,average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence,weighted_average_watts,max_watts
91,2,Morning Ride,66421.9,8376,8927,89.0,Ride,10.0,5066053131,garmin_push_6546962553,5401377392,2021-04-04T07:12:17Z,2021-04-04T09:12:17Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.218918, 6.574628]","[53.218862, 6.574777]",,,The Netherlands,53.218918,6.574777,18,26,0,1,0,False,False,False,False,followers_only,False,b8041198,False,5401377392,7.93,14.7,6.0,129.0,1080.8,False,True,129.7,163.0,False,True,13.4,-2.2,2,0,False,51.0,4591892,1,a5066053131,yfycIqrbg@`AlJQtFc@fAFlCtDiA|JmGbD|Mx@bGa@~R`EdAlAfCdBk@|G|DpKZlJ{CjC~RfXlwAz@vD|EnMfBdLjBnC|CV`AjG~@bAdIgAdK\bEyA\j@j@xHvApZf@dBfx@_XtCaFdEoN~DcHnKyJ|BaAl@fAbBMjCdz@bD`ZLrDjNdz@~Ijg@t@zCfAp@zHeDlLuAfF`W|C~KHdCqArEhA`Sr@bOZnYKlf@]`@uGyBoIw@iBd[jBl_@BbJ|Avd@RpBnBlFoAtG`Bnh@lN~|AtLxiAgKrAOZd@~A]^gJ`@?tCn@hC^jGQjAVbJyObLlPjcA?b@yCvCfBtEj@bJAzDoAhK?~GwGnOpElFpHlQ`A|FjBtUv@jABtEpAtFZhFq@bC?lBmBvFoBdDcD`LuD`U_CGChDgFtO}ItQyH~V\|ElAd\KlFoDhCwAzKhB|KhAxPn@lEl@fApJfw@~BdZlAbGtGpPfFhR`Av@TvBlFlMdBvDtH|Jbk@liAnEdL|EbQbKdfAzCrh@x@tV|Cr[zAbIjCxk@MtIg@t@iUhL}DtDgAPsHhFyHdRoEtGyH~DyN|C{HrDoDdHaH|Ge]pPi@lAy\|Pqc@fd@yBlAySdXg]x\qBb@mZeL_BdCQzAPdE]hBgPpVQtAh@zFsJvIyAqAmNoU{TmTyHqA{FnCmBfFgAXkRqCaP{GkAaNkD`A}CyMcIsi@`@uBvEyCTkCuKwo@}XpDiBnB_KrDqp@pC]oEsAaEyCyn@RyOsAs\RuVuAgIf@uJoBeZAcRq@iKIcPVyAbAwAnFoCRw@yAaXuA{PxC}Xd@qP`AaJLqUdAyJNeHvAyGt@sI~Ak`@D{Kr@aBdICl@aA^eH@{Ub@mA|BKn@u@t@mZtMmEx@aAt@iKbEmWpCmGUa`@}AcDeLk@gEg]kBwTqCqRmAiO{Jwc@o@w@iAGsZnEw@i@sZi~AuFiMYmNaEeSs@aV^oFaAaH_A_CoA}QzG_A@_Eq@eJzDqBcIcj@kFyd@`@uEmEc`A}Gkh@kB{q@?uZpEsv@bDi\h@c@U{ArAaKjJcc@lBay@z@}I~B_PzFcZtAsBj@eEOaDnS{mAnJih@dEeQhAuAAwDtDaW`BkDyD}BkAsGrBqEw@_KbIyE`FsIdLwCbNuJH{Bv@[~@p@|LuIpAgCxByA|DeHtDeDxAsDGwEpCaAbBkC~AyCpAcGPcKuAgOIkIzAwMD}Dt@eAG{Dz@qBWe@cB|@{C}JuIuc@y@qJbDeQpFmGhFgC,2,,,
92,2,Evening Run,4981.5,3227,3666,11.8,Run,,5063675825,garmin_push_6544538947,5398864498,2021-04-03T18:28:00Z,2021-04-03T20:28:00Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.21866, 6.574463]","[53.218933, 6.574779]",,,The Netherlands,53.21866,6.574779,0,0,0,1,0,False,False,False,True,only_me,False,g5391684,False,5398864498,1.544,6.1,,,,,True,85.1,130.0,False,True,7.6,-0.2,0,0,False,5.0,4591892,1,a5063675825,ojycI}ubg@A@BR]TIBGASBECSL[BOLKDGHMDWV[j@MHo@^}@~@_@XW\UN[\GTOTCRGLKb@SrAOl@QrA?VEVOd@S^EXATWz@Il@C^Kl@Dp@Gd@@f@Dj@@x@J|@Hh@Tf@J^?FVx@RjADj@Lp@J|ANx@Bh@Fl@@BD@BTN^L|@@LE\?NJd@HVLpAJ^NTFNB@ANf@xAhAzFR\FTBh@HXVfBXpADFPl@RRPHHPDRH|BA^B`@AbABFFDNBDHHbBC^@POh@i@dFOt@IhAAn@En@@j@?fBFfA?VBb@Cb@?PBZHZHdBTbBL~B@HHNVXF?ZMxAeBPORKJSTQJO^_@PUt@m@F@PKF@NUTKJ_@TI`@UFAZ]RIFMPM@YC_@LQXSNED@DLJFTKD?RKJKDADQAWCOUe@AKQYIYG_@IKAY@SZu@JCFQNCb@a@t@a@ZIDCTg@b@g@LKNETq@PEJ@FHB?BELe@FE@YLs@Ds@DIDYDMCSQ{@DY@g@H]@k@FYNIHIAOBICCI@AOFg@AYDEBGAIHQ@I?GKKEWHe@FWA]MMBEEIEAQBG?CC?a@EGC_@EK[OYCOIOYMOGa@DmAGaAAGWB^_@Ti@PIJ_@Js@T_@LILSDWPi@@OL_@Jg@@UFIBOBe@EGQAECWe@Q?k@FEAGOMg@AOGCDSDeA@o@Ck@Be@CM@o@Iq@?m@K[E_@FW?OFg@C_BMo@?GIg@Wg@GOCU@GE]?_@Iw@BUAMMk@ISECMu@ISBe@Kw@Ss@QcA@WCI?k@Sq@a@s@G_@GAKMSKKOAKGCKOG?GBAB@DEFBDDd@BbBGgEMHIAMLG??ECKC?G]xBlDw@w@KGIH?HA@DL?JE@KTE?EBQOOUUo@S_@MOK[CMIOB_@Ga@Fa@Ae@[e@,2,51.6,,
93,2,TOW Stage 1: Longer Ride,35125.4,3556,3624,187.0,VirtualRide,,5056360396,zwift-activity-784046720928166560.fit,5391170899,2021-04-02T15:00:23Z,2021-04-02T17:00:23Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[-11.635763, 166.953384]","[-11.650997, 166.95111]",,,The Netherlands,-11.635763,166.95111,2,9,0,1,0,False,False,False,False,followers_only,False,b8041198,False,5391170899,9.878,20.2,,202.9,721.5,True,True,142.8,175.0,False,True,57.8,-6.4,1,1,False,49.0,4591892,1,a5056360396,pr_fAsa_z^R|@oAnBAfCh@bDbA~BbBlBdDnBhKvD`FhL_@^eB_BqA[iAVs@rA\hC|FfQyDvG_AxBnBxGn@`@z@ElAqBvCy@dAh@n@dEKrDiBl@QdCpDhDlAPrFkBd@|@wCd@k@r@~AAhDXnB]dCsAt@aAr@qDfCgChEyH|@{CXiGk@iM`BgL~@{ApFqEnB]xBr@x@QDm@eA}@fCM^u@_@k@eBOcA}CjCkANsAgCcEe@qDkEw@yJf@q@jAqAnFq@t@iZkGkMtAoGfB}@OQcEP_Bd@k@bEmApOyBtEcE`Fv@X_ACmJpD}EJeB{@oCaBoAkNe@iBx@eHzF_HrANnBtBxHIxAy@Be@m@oBaIm@s@_ApAI~GXx@z@Ah@sAOu@oFMsAwK\iH_C{CWmCh@yCdDeHn@}I_A{HkB_CIsAgA{AUyBfDyL^iEcBkD}Co@aAuAiBsHt@qGuB{Et@sA|C?f@kFtAi@vEvAn@x@AbBbCbAaAnCh@vAxBPbFc@~BgCF}@aAiBIsArCgC\_BGcBoBwFyF{EMyArAwEvDsAdA{ALeBSeBmDwDUw@|BcCK}CtIkTb@yDOqAm@_AqH_Dy@iBIeBjGaNlAaE`Du@jBp@nA?p@c@zA{ChDOfBu@j@yADeBiDiGhA{A~AYvAz@hEpHdAx@l@?dAy@zAyEtB\bA~AArDzCpBI`BcC~@i@fAAnKuAhRh@nB`DnDZ|AlGp@|L{CfBx@p@dF^lKSnCgB`BUv@JdFt@nDfB|@zBKvGvAfBzA`@pCrA|@dA}@|CkJzAk@`CzA`@lC`FTnB|CZnDg@~BwL~Ge@z@Q|B{B`AqAvBt@dDdB|@JhB~@lB_@fBuBd@Gj@`@XxAITb@mBlBaEnAk@bJlBdH`FrFSjHRbC_u@vRo@h@Ch@nB~GaI`CqIrAiCEcBcAsF}GoBq@yB@eElByCzGiA~@kStCcGtBeCrC{@lD?jCnAvKaCz@Lt@fClBTt@m@bAmHpFc@~Cj@`DxA|CbGfErJhD~E|K@^_@NaBaBwAY_ATu@dAPzBfGlRgAzAYxAqB`Cc@xBjBjFl@f@vAQdAqBjCm@~@j@l@rDGzDeBl@SpCzEvD|FkBv@ZIh@aDj@Qf@PNdH@`EgBx@eAx@wDfBwArF}JhAcIg@yPbBmKfH_HzB_@bBp@|@EPs@eAcAfCI^k@Yu@mBS_AiCBg@xBm@Zm@S}AyAeB,2,91.0,216.0,533.0
94,2,Evening Run,7544.1,2511,2629,22.3,Run,0.0,5050812625,garmin_push_6531989320,5385354660,2021-04-01T16:18:01Z,2021-04-01T18:18:01Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.219016, 6.57512]","[53.217762, 6.577653]",,,The Netherlands,53.219016,6.577653,1,7,0,1,0,False,False,False,False,followers_only,False,g5391684,False,5385354660,3.004,4.8,,,,,True,141.1,155.0,False,True,8.6,-1.2,0,0,False,24.0,4591892,1,a5050812625,a`ycImvcg@LOJU`@YTWJALDHm@Ea@u@sC?QSqAIe@M[@QG_@[gAYoASq@Kq@?MYiAo@yD[oAWkAg@mBIo@[{AM_Ae@cCU{@u@yEkAkFiAqFGQI?_@Rg@LCACGAK@UXk@~E}Cn@m@V_@P]NSbAcDF]@c@Eo@u@uD?GGa@y@wEs@sDc@uB[mBSu@a@oB_@_Cu@mDU_AYcBu@mCi@sCG_AKo@c@{B]qAo@mD_AiEUyAc@kBMy@]mB_@eB[oB_@oB[gAoAiHe@yBUoAGWEg@DcCCi@Mu@C_@Ig@MS?CI[Sa@EGGAMHGRMLa@Ty@P]PiA^UVIRCXBf@Jh@XdAAHf@pBNXRLJDRCPQFSDYAc@Mu@OWOKUByD`B_Aj@{@n@OLQXEX?\F^FRNTNNJBJ@NELOJc@?m@Gm@k@{CIKMk@OQGWEq@?_@H[JED@HVn@bDL`A?FB^NX@N\vBPd@b@xBRtAxAlIt@jDz@xFdAfGZxAtA|HJbAEd@Ud@[Zu@b@eArBe@xA[n@Mj@_@xAe@nAS~@KZMfAGVIRAj@c@z@GRHd@ARMj@Fv@?x@EXMd@WfAM|AEdARhAfAjCNb@Jj@n@bAh@dAFBHA^_@ZSd@G@IPWrAoAxCgCL?LL~@bEJNFApA_A`BaAf@[FIHCHPXx@`@xAN^l@fApAjGf@jBR~@Dl@F^j@bCv@~D`AnEf@jCb@nBZhBv@lDT~A`@lBb@hCXlAZbARnAr@rCVrAXjBDbADBDN?PCTJjAPt@Tn@EXMVKFINQHq@l@,2,79.5,,
95,2,Evening Run,7404.8,2129,2211,22.3,Run,0.0,5045609186,garmin_push_6526821656,5379876260,2021-03-31T17:11:42Z,2021-03-31T19:11:42Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.219013, 6.575407]","[53.21771, 6.577692]",,,The Netherlands,53.219013,6.577692,4,14,0,1,0,False,False,False,False,followers_only,False,g5391684,False,5379876260,3.478,5.4,,,,,True,159.9,171.0,False,True,8.6,-1.2,0,0,False,61.0,4591892,1,a5045609186,u`ycIuvcg@XQv@u@JEFINGDEAIBK?MMk@]gAWgAUsAGk@eAyFU}@g@}C{AmHYgAQiAq@}Cm@eDc@qBSeAIu@]wA_@mAuA_HGYIMQFe@XI?ECAEBId@]Ri@T[d@[hAs@x@m@n@s@j@eAjAcDDQ@SA}@Mm@ECC[Qm@}@cFu@gD]qBSu@Im@@_@m@qCYcBoAwGs@_DQcAq@aCg@}BWsBa@wBc@aBa@gC]kBq@mEi@_CaAkFSu@s@{Di@eC_BcJg@wBCi@DmBEu@E_@q@mCY_@IGE?C@Uh@IJ{DdBKPK^AVDd@TxAAJJAHLRhAHRRZJHPFTEPSFQ@]Cc@Ga@Sc@KIKAUJsCjBm@Z{@j@}@v@KTCZ@VDNFNNPJFPBVGJQF[?w@k@qDA_@EMe@m@AGEcBFYDCHBFNh@dCF^@r@Fl@DDBTLJRx@Ll@B\Rh@p@|D^bB~@fGb@zB\zBlAlGd@rCxA|HVhBHx@C^Qf@UZ[P[^Wz@{@lBYjAgAzCo@|AMn@]v@Kb@[~@Ih@Of@M`A@TNfAAp@E\]xAIb@KfAEzA@\Lb@Tb@h@tAV~@Nv@V`@Z^\t@LHHC^c@z@y@DAFKhA{@d@e@j@e@ZSbA}@L@HN`@`BX|AFPHFVK\_@fA{@l@_@x@q@JCHF`ArDRf@V^Rh@v@nDr@nCVrATnBZz@~@pFl@fCZlBbCjK^jBH`AjAbFJt@f@fCd@rCXhAZbBd@lBJz@?PLpA@^Ll@J`@BL?TWd@KDo@p@YR,2,81.2,,
96,2,Morning Ride,203113.0,25570,36147,317.0,Ride,10.0,5027234170,garmin_push_6508557828,5360640777,2021-03-28T06:19:13Z,2021-03-28T08:19:13Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[52.092335, 5.049551]","[53.218955, 6.574827]",,,The Netherlands,52.092335,6.574827,38,80,2,1,0,False,False,False,False,followers_only,False,b8041198,False,5360640777,7.943,16.0,9.0,132.3,3382.8,False,True,112.4,163.0,False,True,24.6,-1.6,15,0,False,79.0,4591892,1,a5027234170,ah}|Hufy]mHgDGkO_HmHb@ox@uPsu@fCi{@nNiSpQixBgFa^yAmv@}HeM{B_~B{o@_|EwBe|@kw@}`@mpDwlCyhEkiEk|@__BZiGqu@spBkaA|k@gj@s}AmJ{CgMqMnC_ZkLol@w`@}Gok@k_A{BsVxK_lB{J}_B`EgjBgU}BJa\gKgGzPkzBkhBso@jB{m@vEyPwYaaAqCeb@eLw\sGudBvAg^s\mnCu\cz@aJ}eAzDw_E{fAgy@coDg|AidAyp@ukAuwAk_@}fA}Fsc@}GQm`@}w@im@et@xCqKyLid@}@sgAkNivAuLyg@qK_wAYox@yJee@yAa_ArTcaAKyVub@mqA}V_rAuTsr@yj@{pDaiAqgC}NmRmdCaxAm~AonBirA}VyDvO}a@bRyb@gQqWn[iDxTbDgTta@sg@dBaM}BaCxBvBqCfIcKcGL_Scg@aCowByqAcdBkUqOgWi[k_@ou@{WgY{w@?}PdRaHsRs{@yu@iaBi\kT_Ceb@iJ_DwQw_@qRsI}`AaqBbEwBzFhWu|@`c@od@f{@kGdGq\{DkHoSye@ce@eKkVaT`@c_@mViMm[mOapBiYqsAiEct@qNqSgDsVl@m|AgD{v@qM}_@gBePse@aDiNyb@oo@oq@eNwh@sPi@_E~Jea@tJwa@uc@tFiQk@gJ{Ng}@{SoZ~BcLmFae@sNk\uEu]}h@ir@w]yx@cYeO{TbE{Puh@eU_wA_|AggDgq@_r@kw@wnA_WwmA_Ww]eUqQgY_Gwf@yl@}i@}Va}B{qBm{@qjAo`A}Eud@pVwrA|pAmX|NwOv\uj@rd@epDrt@mbAjbAo{AalCHuj@}|@qa@}h@we@ou@clA_Iol@gL}H{GsWgw@_~A{TuSgx@orAs`A}Uup@fQcz@ok@yz@q^cYcZsO_t@sGmw@xHswBiCoLyi@mu@sZnAcLww@uYa[uo@}c@e_B{|Aqg@}NeKs|@utEyiEyLiu@qNoZah@gY_TtBcKaMoCmXod@m{@sWuHkPfX_rAv|@}mArFuB~XaU`p@}pAxi@k_@fCeJ}KqzBua@kQe]oIiYyWirAuLieEwW}Sm@kLmt@qVm@_^cSq~@cl@nJ_[gfByHk{AiR|GiQba@ax@|WgE}g@{[nAoKiOcb@}qBiSoxAwNfFiFgSyDrCeJkM,2,,,
97,2,Morning Ride,38876.1,5083,5214,63.0,Ride,10.0,5012164606,garmin_push_6493688690,5344787045,2021-03-26T07:14:59Z,2021-03-26T08:14:59Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.228693, 6.588449]","[53.218877, 6.57474]",,,The Netherlands,53.228693,6.57474,18,16,0,1,0,False,False,False,False,followers_only,False,b8041198,False,5344787045,7.648,10.6,9.0,121.4,617.3,False,True,131.7,169.0,False,True,6.2,-4.6,2,0,False,37.0,4591892,1,a5012164606,if{cIwxeg@_@_C~JoIhBwBzCsCpEgDnF{EP@`AjEPDtFaEv@rD`AbCjCxL?d@gARzDiClB{@\FPf@xGhX~GtZpCrKxBxHHzAYbKfF|KtChHnApGxBrNl@hG?~OiCpTiAbHQxB@fFSrAk@zAEn@r@fFj@`@pBf@XzCxBfNd@hDDpAlAbINPfB@PZ?tIDlB`@~D~PbkAvAlNp@fMKnDf@~LQvCFl@n@~Bh@`NLzKKpJ]pBR~AEj@]xAk@`A}DdCoA|A[~@qAtm@Hb@RFlEiCpI_E|ByAxRyQX?|AlD?l@}BnLu@jJaHj\_AtFw@tGw@fNa@`\MhDc@d@uCMuAZ}CxAU\I`@Fj@b@VvGuA`HZTLFXgAn`@?xERnGxAxNzAfMjBfJzAbKXlDTfIdE|a@dD|UPj@jAjBj@L`AQ`SyEXNjAUxFyAf@a@xAe@|E_Alp@uPh@[Iy@Dw@`Ii`@n@eAlZeIlJsDfV}GbRuE^d@Db@L|Jn@fO^tOVjBrAtDlDdHjBrE|@h@zAb@v@x@vB~E|DtEzG`KbC|C`BfA~EhBlE?nGtBtFxEB`@y@`DBd@jGjKnBfJd@bAjJdLlArAhA\r@r@ThAXzCn@t@f@TXh@V`Bj@`BdFdK~Tnf@r@~@nAb@NRDt@qA`ZGpCJd@hAMxFXdIqA~JzBvCy@nFIdBoAHYMiABeDQuAm@cAaIyJeA]qBiDqD}Ki@gCaC_IQgAqEePk@kCwFmb@o@qDsA_L]}@oB{Ar@{GH{B?wEsCir@y@wXc@_F[wHKeHgBuh@i@oHc@}As@sAR}@^m@L{A]uKIM}C\k@KsHoKcAg@sCkEo@Sk@qAIk@FmFO_A_KuBI[H}BEgAcGoh@q@{CeCcFg@yAwHa^W_@c@Ma@JiSvPq@Z]i@_Jwa@a@w@_@EkIjDkGMkDfA{EH_IhDm@Da@OW_@{Jaj@{AyL{DqSiEcV_@{CIyD_@{B_CkU_C}x@MW_BHe@_@Ki@Q?gDnBoH|GkEjHu@dBeDhL_BnDgAfAuFpB_KtCic@rOOKYeA}@_OeAiSM{@Ye@WGeEtAmCSaF@iI~@k@a@g@mAe@qFsACeAQyAiAa@y@oCiOk@_B{BgEu@sCq@uGi@_DySifAkBgLaAgG_@qE_@cBu@gFWqCsBqMsEm]EeAKQWFoMrFmBiKuBsFY_@QJoC~COCiE_KaB{Ak@N,2,,,
98,2,Afternoon Run,4746.6,1671,1803,6.6,Run,0.0,5008105178,garmin_push_6489731456,5340540412,2021-03-25T13:53:37Z,2021-03-25T14:53:37Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.219108, 6.576585]","[53.213868, 6.563302]",,,The Netherlands,53.219108,6.563302,0,9,0,1,0,False,False,False,False,followers_only,False,g5391684,False,5340540412,2.841,9.7,,,,,True,138.9,154.0,False,True,6.3,2.1,0,0,False,14.0,4591892,1,a5008105178,mxxcIqicg@Tu@LIRPLCPHd@CHC\WEx@BBd@DJGHQPXp@WhA_ANZVOJKHALHTl@Df@FJHd@DBHEDFF?DVDLPFBVDBHCBH@ZBLDBJ?HEBDBLHFFh@HX@@B^FNBt@BVRv@Jn@DLJDDHH^D\HJPx@ALAhBHtAArBBZBhABTEfAI`@HTCh@FNPr@Cr@?`AY|DO|@MXMxCMFG?GD?b@ARGVAp@UpAQd@Mh@Q@ABC?If@_@z@?CCA]BUICBSDAEC?EGCHCJJ`E@S,2,76.5,,
99,2,Afternoon Run,12541.0,3870,3894,24.8,Run,0.0,5003094845,garmin_push_6484858945,5335274046,2021-03-24T15:39:04Z,2021-03-24T16:39:04Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.218928, 6.575107]","[53.218244, 6.576078]",,,The Netherlands,53.218928,6.576078,6,10,0,1,0,False,False,False,False,followers_only,False,g5391684,False,5335274046,3.241,4.8,,,,,True,157.9,180.0,False,True,8.6,-1.6,4,1,False,98.0,4591892,1,a5003094845,m`ycIuvcg@NInAoAHODQHK?Qc@uAc@{BQc@OQ@OEABOEa@YmBs@yCmAwGkAsFW_B]_Bk@uCW_Ay@mEi@uBoAsGi@}BI_AKWGm@o@_Di@}C[kAm@yAaAcEIIGBwBzBm@`@s@r@KBIGO]}@wDGKIAOJgAdAgBzAsBjAKHQ\c@b@KCEGWy@{@qAi@eBaAyBKs@ByARmBh@cC?{@Ec@Bw@NmANa@p@cCp@iBP[Rm@Tg@t@aCXs@^oAx@oBv@wAJIJWDQAa@]qA_@gBCY[cBOg@Y{Ay@_Fk@kC}@eG_AiEOmAg@aDs@uDO]KcAe@eDSu@Cg@w@cE]}AM{@i@qCoA{HcAqFGg@Mc@g@aD]{Au@{E[wA]}Bk@sCQuAqAqGQqAyAkIiA{Fg@kDm@{CU_Bi@yCg@cC{@aFs@uDm@oDa@qBA]VWT]j@_@hAaAlBwAj@k@DAHL^jBt@hCpAjGXhBl@dD|@dEj@~ClAxFRvAh@dD`BjJv@lDd@lC|@`EJbAPdApBfKf@tCnC|M\zBL`BJp@Pr@?NEJeBnAIJg@ZKV@RT`ANJN?|@[\WLW?UE_@U}@CU@IJOLANTp@tCL\l@`Af@f@FPCTMZQPyD`BQXMp@AZPxA@FHHFNXzAJXTPNFPEPKFMDOB[Cm@Kc@GOOOKCUHcE`C_Ap@m@j@K\Cj@Hf@PZXHXKHOH]@_@Ec@[}ASuAM[WOIMIsAAYBOLUH?t@bDDV?`AD`@Xl@Rx@L~@JTfAfGx@|D\~BvArHDb@z@nEhAdH`AxELpAAROf@ERL~@FbA?nBAv@K`Be@hG[dBaBtEaAXIXBRFHF?JI`@cAXeAn@{AF]ZmANkANqBL_APeFCqBGoAG[MKIFMRu@rBw@bBc@r@Ot@{A`EQ|@_@z@Qx@Sh@Gd@]r@OfATpA@v@Ej@W`AS~AGzBB\Rr@j@pA`@pANn@LTZXLRb@pADCTk@Z[j@YNU`@Q~@eA`ByA|@s@LEHF~@jEDFHBRMZ]xDaDJ?pArFf@lA\xAt@|Dx@hDL`AzBrK\nBzA|Gn@dCh@jC`@nCTz@d@lAV|@LxADTJRNhAT`ANVXn@Nh@Bp@CDBL?PJb@Hl@FPE@KZF`ABT^bBVh@B`@KLULKROHYh@UV,2,80.7,,
100,2,SST (Short),31463.8,3017,3017,114.0,VirtualRide,,4995975141,zwift-activity-776743148041511296.fit,5327828972,2021-03-23T12:48:07Z,2021-03-23T13:48:07Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[51.509466, -0.078619]","[51.498775, -0.0734]",,,The Netherlands,51.509466,-0.0734,2,5,0,1,0,False,False,False,False,followers_only,False,b8041198,False,5327828972,10.429,16.5,,239.6,722.9,True,True,162.3,179.0,False,True,31.4,4.6,1,1,False,98.0,4591892,1,a4995975141,cmkyHjjNIj@MxDLv@t@rBZhBPjCCdCwAlUw@`KeB|KoBrQq@|JQ~FChKM`IHfCj@zGDlBElOHlHIh[BvGVtFt@xIvAtI~@nEt@dCzApD~BdEdExClCrAd@h@J^CbAeDnY@^`@`ADv@g@jCk@bKE~BHx@l@hC`ItZrBdHE^MX{MdMO`@Jj@|DnKbK~VlAlCvAdCjBlFv@rCPlAR~CFvIdBdQXbEVdIj@jFbAlFRn@r@pAlElFfAfBdBpD`@N`@YZo@z@wDr@}GAeAJeAd@i@bAa@NYBe@M}CFc@j@]|S}DbFo@LS@[CqB\_@t@L\fB^NhBk@dF}@vJiQtE_JdHmNRuAH{AGyL`@sKb@sGbBqPHeEScEa@wC_Du[c@{Cq@mCi@eAyAiAeDeBeCaCcAoBoB_GoAgCcAaA{HkGgAm@cC]qIFuDTcKtAwDHaFnAeHGUp@AvDg@dO?`BjDjs@A\c@fAaDlDaB@QHYl@@tEs@rf@?fIIp@ONOCSi@CqBv@gh@D}JT_CE]wXw}@mA}Es@iA]Uq@IMQSo@Iu@Ye@mB^a@GIWGy@@wEkBeFqB_FaCeHy@iDA]JWRFJVh@tBlCdIfJfULTx@X~@p@bAWtHaDpDy@xDc@rIElLRjFqAjDGnKyAvDS|IGrARpAf@lJtHr@t@rAtChBpFvAdCzBlBhE~Bn@p@Xl@p@dCh@lDt@hInBbRj@xEFbDC~AgBdRe@pGa@pL@lMU|BWt@uBtDkE~IyFtKkHjMeCj@eBRgBf@_@Q]iBOMe@@ONCZDx@Az@]b@eGx@qSzDKTCZLfC?t@Wb@mAf@W\In@@bBq@jGaAjEq@`A]F]UyBwE_GqH_AwB_AkEw@qGc@mL{@kKu@eHI}ISoCW_B{@}CwA}DiBiDoAqCqBoF_ImRoCuHAk@Pa@|M}LN_@Ce@_C{HuHsYm@gCG{@r@sNd@qCEw@c@gA?_@lDkZCo@m@y@wCwAqDeC]a@{BgEiAsC_AaDcByIaAwGi@yHSwFHca@I}HDaPG_Co@yHEsBTmVZqHj@wH~AiOnBeMpCmb@@mBUeCUqA{@cCKq@HmDZqCBoF[iEm@uDDs@ZaA~@cBv@QpLdBpOlJlFpDVUr@mEHQ^?hHzDDb@MfA@b@RP~BhA|@Lx@Sl@o@XmAHqAGqAWgAa@y@s@}@Qi@As@j@eKFULE\BjB`@Th@,2,91.2,247.0,293.0
101,2,Afternoon Run,7426.2,2151,2151,21.2,Run,0.0,4991221872,garmin_push_6473306922,5322869265,2021-03-22T16:04:49Z,2021-03-22T17:04:49Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.219057, 6.575251]","[53.217659, 6.577638]",,,The Netherlands,53.219057,6.577638,5,13,0,1,0,False,False,False,False,followers_only,False,g5391684,False,5322869265,3.452,4.5,,,,,True,156.7,175.0,False,True,8.6,-1.2,0,0,False,54.0,4591892,1,a4991221872,}_ycIqvcg@v@k@\e@HSHO@a@q@sBa@iBU_@Em@@]SsA{@yDUwAq@yCKy@kAkFMw@qAaHuCiNS{ASu@aBmIw@cDYeBUcAe@iA_AqECEGCOFiBjBoAhA[XMBEEKQeAoEEEE?I@OJ[`@m@f@wBdBk@^UJCDMBQX_@`@UNE?IC_@w@o@m@IMQcAg@aBIY_@o@I]Ew@DaBLaAf@{BDm@Ju@@]O{AHe@Tq@DYPc@p@uAL_@rAwCl@cCn@gBd@{AVi@\i@Xm@Pg@@QEi@O{@aAsF{@iEm@yDg@_CU}AOu@_@}BOm@eAsGq@aDYeBO[Ci@WeBg@oC@MCUUs@My@KWE?CBEZ?n@Dn@HLZ\Z|@R\J|@AJJnAA^G\MVIJMDSASIIKKYG_@?UDULYZ]bAs@bAo@nAq@x@m@\QF?RBJHLVFj@?VC^KXORE@KBM?SISUYkAE]a@cBCa@?UJg@LUt@c@~BiAPOTe@DEDAJHTh@`@xBZfA@l@M`B@^DXh@zBf@fC@HCDRjA`@jBz@zEl@nCj@~Cj@hCl@fDXrBh@pCb@nBVr@Jd@|@dEHp@X~AXlARp@`@dBt@|Ed@bCn@zCRpA\`BrAnHbC`M@R?h@C`@EP_B|DU^_@b@m@h@sBbAsAz@C@ACJMFEHBFJD`@Nz@~@jDh@zBjBlKt@nCb@zBTx@^~BvAzFLhAVzAb@lB^rAPdAZtAHhAJXDlAZpBHVBb@CROVc@\k@r@,2,81.7,,
