,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_watts,kilojoules,device_watts,elev_high,elev_low
76,2,Middagrit,41803.0,5528,5770,28.7,Ride,957782083,75FB30BA-4ACC-437E-A349-A5BFC2C07ED5,1058641673.0,2017-04-25T15:52:18Z,2017-04-25T17:52:18Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.213393, 6.574555]","[53.218824, 6.574817]",,,The Netherlands,53.213393,6.574555,23,9,1,1,0,False,False,False,False,everyone,False,b5474373,False,1058641673,7.562,12.7,,False,,,False,False,20,0,False,,4591892,1,a957782083,ufxcI}acg@q@Pb@jApI`AI|QbLgDbQlqAvYz|AlJ`\lFrBvA|Hf]cBlEvh@zw@cXfQca@zK_JpEh@~Brw@~Drc@xZhfBl`@_EpJ{DhL~d@`WgQbIb_@jEpKdHfq@d_@dH|B`CnBpc@kAlFrBdIlKhuCw@rQhCjDdKhv@|Q`p@xObSPhJfg@bJgAre@oMd[qGtDhC~TsQpGd@hJ{QnNGjFeAkBiWrJed@bVa@fB_UhGmFhf@sE_@a@pDqT?aApE_InJoIwG]hEnBfNe@dGmKxYcE|TqdAFuGeYcB_a@cD{IyY{A{EqYs@oNiO}`@cWu_BmBcUqEaEkBkw@mKwfBgUi|A}E{n@yJqu@b@}o@}Ra@|DmDtGa@dBwq@`QseAmBoIdFsDdD_KjFs]u@yMlF_NtCsOpAiu@{Pw@sAcIgGuCqCyNgEoJ{XyzAcRsuAoL~Df@_QcGsCmBlAeFeLyCvEsCK,2,10.0,138.2,763.7,False,13.0,-4.1
77,2,Middagrit,48259.7,6470,6616,22.7,Ride,953173966,56E87DAC-20FF-4961-8728-BE70F3509B08,1053894162.0,2017-04-22T14:06:00Z,2017-04-22T16:06:00Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.212323, 6.570782]","[53.212921, 6.573229]",,,The Netherlands,53.212323,6.570782,7,9,0,1,0,False,False,False,False,everyone,False,b5474373,False,1053894162,7.459,14.5,,False,,,False,False,0,0,False,,4591892,1,a953173966,_`xcIkjbg@bAbJxA|@iARx@P`AfOoA`BkFbm@aHfMaAtSqAzA~@jG[fKpHhm@WdZyEzYyDl|AoHxq@cKdj@DnKycB|DcCxB}C|PoBpCqa@lIwKzq@wTnaCkGbnA`Bnx@jH|l@vExbAc@vDvRjzAKhDmBpCgKhAiKdN|Kle@}AtWvEbH~Hw@JdLhF~L|Zp~Aj`@wBnJjc@`PxwApKh@dCrD`NgBvAdRfIvTAhTxFnVqFdc@o@tnAfi@qCxMsFziBuJ|LeMdd@aJ]qHj@~HjUeF|Kr@vBpCno@aOfDcF|IaC~GpBxMcDj@kByCkLyKg[mUquBqQom@kFeb@aDgKkCa\z@mEiIk[eBca@gEsJoXu@uGaj@aOc_@}Vm_Bw@mP{AgG{D_CsAar@aLulBqUk~AcE{l@cKys@b@wp@}RIxDuDxG}@bAun@|QihAkBoItDmBbE{KvFy^o@qOzDcH|DeRbBgW?o_@qPc@}A{H_Ea@_CoFgBqWeIsNuS_gAyRuxAqNhFmDcO,2,10.0,130.8,846.3,False,8.0,-4.2
78,2,Tess op de fiets. Wielerdokter.,81920.2,10920,11436,0.0,Ride,405617303,exercise-2015-10-3.gpx,454988077.0,2015-10-03T10:45:03Z,2015-10-03T12:45:03Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.202335, 6.562883]","[53.202037, 6.563367]",Groningen,GR,The Netherlands,53.202335,6.562883,3,1,0,7,0,False,False,False,False,everyone,False,,False,454988077,7.502,13.0,,False,,,False,False,1,0,False,,4591892,1,a405617303,qavcI_y`g@tz@dBiCtV~CrA{_@_LiMfd@bLhk@cLxMlGbYmAvTbRvDgDxgA}Jzs@gIrSq_BpkAauBbDwL|Yg_@lHcIcg@cPkTyV{}@u`@h~@{UhIgIfsAmd@gP{L}VgAqf@eHgWpFsIiLiRaJcAoEmScDuf@~Ck_@eCc}@qOdCeTqHmb@tPmkAoEyYrNk@vSnJ`ZTlb@nF~]zE~@z@na@gDxVnBlMqa@dc@vCdh@oPpL}Bv^xIbb@a@fi@nD||@dIhXgCzj@cWlg@cRj|BeLpY~LvwAtNvWtDt[vP`Db@~U{Ljm@WvaAmIjRoPlKyD~a@VtWqMvG}AbKeQlWkx@aAes@oO{FtIm@lx@hGfF`DbYgMroAq@bk@hIzUeGxr@rCta@qCfEg@kEEtLh~@nwA~n@hGpf@urA|OhKjM{K`PtVdJfC~p@c\pEhBdYsoC|CeKbPoO{Nm_AaNmK{OuZo@mY|DiFlHkbAxIga@qA{]bGaA_CqIwAz@uCmYnCwNoF_NFeQyWwt@|P}`@fEzIx}@~MvDdHpe@qP~LnGpV_V`{@}J~WsXcXisDcJ{pBnDq`EsGu_@xMcvB~UgIv`@g~@nUv{@lPfUfFz\`F`It\cGlLwYhuBmDjyAudAvN{Z~Jet@jDmeAyPoB}AeIkG}C}b@qsBn\_KmCuUbBe@,2,,,,False,5.0,-3.5
79,2,"Heerlen - Luzern, dag 5",107546.0,18995,21709,988.2,Ride,345077764,exercise-2015-7-11.gpx,390851136.0,2015-07-11T07:45:32Z,2015-07-11T09:45:32Z,(GMT+01:00) Europe/Berlin,7200.0,"[47.558362, 7.643157]","[47.068027, 8.311725]",Grenzach-Wyhlen,Baden-Württemberg,Germany,47.558362,7.643157,0,2,0,1,0,False,False,False,False,everyone,False,,False,390851136,5.662,14.0,,False,,,False,False,0,0,False,,4591892,1,a345077764,wvgaHuxsm@pWwk@`L_`AyCkDvFsFqDnFxKu`AeEuqAbCqYrMiZdJehAqDmBe[wuBoXs]wBcZdQ{lBaEeq@tJqAdB_TrGsEqWyvB}HgPrLuXgIqp@`NaL{D_YzTfEb@qv@~MgtA_Xil@oDcfAfJge@sKaL{Gkw@yBo~@~Le`Cpn@egD`AitAfNqo@e@ag@bNy`Aq@c[bQ_dAt_@kpAiIcF{C_[rXaw@|x@a|@vYun@rPyFdHhItVsUvNYtIsg@vXei@yJu{AnAol@lPgi@nCwv@zXsm@hM}bA`a@k{AQmu@zb@obArHwx@~z@lOnUcp@`]{g@xc@lPtk@u@gCmDjCmGlVoK|CuzAh]aErj@hWlmAyGfTtOzMi^sJaLzA{]f{Bm{@lZ_Ab[xKtErMh@wIrpBhj@hGoKtOjFvd@yLpCqNdJaD|RbBvJaNjB{Tpd@`yAiJrv@tL}@nrBixBhu@}_@tqAwgApbF_c@|Zyf@hnBs_B`v@aa@no@ymAnRaHpJwe@~GaFzCK~Hnt@`XbFte@mCz}@ci@~qCgcC`iAmp@kOux@zBgQhYIpTkPr^uEb\|L`s@aGvv@wWn[p@hHvM|^hM~PyFrJjKboA|GpQgT^_NaE}@nKiE}GoT~DoV|LhBhe@ru@pcAox@DqLht@huAzVm[jOtCfFsQy`@_kA,2,,,,False,583.7,257.2
80,2,"Heerlen - Luzern, dag 4",214462.0,32732,35714,456.9,Ride,345077822,exercise-2015-7-10.gpx,390851129.0,2015-07-10T04:40:32Z,2015-07-10T06:40:32Z,(GMT+01:00) Europe/Paris,7200.0,"[48.951595, 8.175733]","[47.562238, 7.645655]",Lauterbourg,Alsace,France,48.951595,8.175733,3,4,0,1,0,False,False,False,False,everyone,False,,False,390851129,6.552,11.0,,False,,,False,False,3,0,False,,4591892,1,a345077822,mzwiHiy{p@d^`OUoiAnxApcA`z@~nAla@tWcF`t@xm@r{@bTjw@ti@_c@ny@jAhzArz@jTh}At_@rl@tVbfBh`BlyDp\~Cj}AttBpIsPlx@uCp|@khB~iB~WiFtbC`NxYpf@`_@z|A|Svi@~w@pEfnAs[p`Bx\bfAl_@na@`v@vU~`BwQzi@|N|h@lr@uBdbAhx@zfAwUl[pB~sAjmAmj@lq@|n@rJj`BqSlk@jBjYgNCdTnYlF|v@jaAloAfEdVsFpLbwAjcE|W`Hlf@uz@fu@xPf_Als@hhBgWfd@tYr_ArgD`g@dL`ElWnd@f[hg@nz@{X`pApHfdBjMz[~[mEnj@`ZtgD``@bfIn`@zeCfs@bEol@fu@j`@b_@aAl_BdeAroB~s@~gAa`@vo@afB|lDfDbz@s\tlA}dAjrCih@`|@xv@fkA`eGfbA|tAnmAfp@lyAsHz~FxeAnaA`t@sSdYkF_GsArf@|^qw@ty@j~@`lDroBpkAhxAzl@d{AxHnv@|lFzgBho@dBz|Ace@ng@dWb\~tAb{@zVtaCiYz_B|EbfCe}@vVsb@~Eqb@rgCshDrx@w_@vu@wChfBxm@ztB|tCz_Ab}@pnA`VllAbq@bp@yXboCflApfD}[p}@nJbkBpz@WvKnb@_DdoCdfB`W~n@~WjJbtDuZlZ_eAphA_j@zl@_Blr@dh@d|B~{Cp~@lPzb@gBh@sPd|B|Jz_Eg}C{FbCvgEyaEliB}uC{XiR`Ksa@c`@wPjzCw}BySy~AmMyR|AeTtPwQnYnKgA{^jh@aE,2,,,,False,328.2,107.0
81,2,"Heerlen - Luzern, dag 2",159681.0,26064,29337,1543.7,Ride,345077787,exercise-2015-7-8.gpx,390851124.0,2015-07-08T07:13:56Z,2015-07-08T09:13:56Z,(GMT+01:00) Europe/Berlin,7200.0,"[50.550407, 7.193617]","[50.032988, 8.186325]",Bad Neuenahr-Ahrweiler,Rheinland-Pfalz,Germany,50.550407,7.193617,1,2,0,1,0,False,False,False,False,everyone,False,,False,390851124,6.126,13.0,,False,,,False,False,0,0,False,,4591892,1,a345077787,_cpsHa_|j@gIei@vUyvEkVyyBxb@ka@iQql@`EmKeM_u@hqFigCrcBofBfk@k]hNsTk@qT~rAufBxdAcf@vz@wmA|[eaAhOasArMuWhM{mB~JmFrX}tAob@{KxEmc@cQmHtYsn@z{BocB~e@g|AnHu~AwB{t@uUelB{c@gbBhc@{tD~Pwq@|r@ueAnc@keArRsApI`M~{@gbBwCi]l_@iAbb@vVdZj`@fNni@z{AbRpK}w@|g@tx@|NuZvhBhk@fx@yGdjCs_BbaD_hGxv@aXl`@~V`Nlp@fAjz@uTrvDdF|{@bg@jhAze@jHj\mj@tQ}bC~`@wv@r~@sc@~t@ygBlu@ml@zk@wH|t@nSp\yZbo@{`CnC_sBxSemAliAaaAba@eyAno@|@nRs\fIin@|_@_O|p@t{@dVzm@tXbBdzAicCjqC_tDpnBTvs@qj@lrAwoDfeAkvAxqA_aE~s@_g@jgCu\zh@cb@xe@mrBWsjAdEE}@l^pg@aAxy@us@jo@dGR__@rVqUv@yLrRtGjhBw\VhRDoRdaAcBtvAkjAwLibFuXgpA_f@_o@y[xHe]uU{Ia_@kI|XeN]lCrNiZpUyw@ocCwa@_j@_Q}cAqR~z@Ru_@oYs`@oa@gLtBvNcZxJ{|AybF{x@miAqAem@ad@qf@{SafChDaz@eFmV|HkvBrPLvEsg@bHgeC_q@mTvEqcAoIyb@aLjGrBnn@u_@`Au[s_@eQ`VvSl_@iw@xJy{@aTaQbXkSavB,2,,,,False,276.7,54.5
82,2,"Heerlen - Luzern, dag 1",141452.0,26122,29102,1508.8,Ride,345077801,exercise-2015-7-7.gpx,390851119.0,2015-07-07T06:31:32Z,2015-07-07T08:31:32Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[50.89115, 6.04139]","[50.569203, 7.076252]",Landgraaf,Limburg,Netherlands,50.89115,6.04139,2,2,0,1,0,False,False,False,False,everyone,False,,False,390851119,5.415,17.6,,False,,,False,False,0,0,False,,4591892,1,a345077801,utruHu}zc@lK_TiMmNoQorAlu@_sAd~@ygAhp@ye@|^~dAjGiJvhBft@tvBy_@hrAduBh~@aB|l@o`@j[{Clm@u~@zYsKeFqRz\auA`@gmAjnDsiKhs@aV`ZpHxH_^rXuS`@u_@wHcH`E{z@gUqgAhDgo@eg@{eCqr@ecAsSyj@bZob@sn@}wAln@xxAbl@m]xa@xAb[dUf^zx@dPtD~GyTpTp_@n_@~NrcB|iF`~@hFlsAlkAza@qTxTi^be@iI{Esj@lGeYp{@sf@cSwEoFyZ|s@mwAqKqxBvkAg}@_E{h@zYgt@hOUjRaVzRib@~A{[ffAbWdJyWmQgqBzJotAro@av@r}@uaDeA}O~WhIga@qf@vc@jVto@oz@tGcrDjMnHjKe\~MM|C}OW_SwNcY|Beq@dVgk@nq@ae@`Lup@iGi`@qe@ibAgXctAsUgMyUih@xSiaApMunChx@sgAdb@sS~Zks@rm@kn@f@{Sah@coBcN`VdC~Dk[x\mRU_tCgtEagAe_Dm{@}TykAgfAeY}~@kUbBbUgB}Ecn@kc@yi@i`B_pDcNqiA{n@}kCyd@aaG{Oky@uNfAaWdc@kLq`@dTu{AjLa[~LeEf@cYz`AsxBpEko@up@gbHpGg~@dq@}`Bhw@koCpnAkqB`EoaAbeBa`DnXyw@n~@oiA?aWn~@quBrLqnApm@m~ApKghArTms@,2,,,,False,555.2,96.0
83,2,Assen,58289.1,21666,22028,10.2,Rowing,296402371,exercise-2015-4-30.gpx,335314570.0,2015-04-30T07:33:51Z,2015-04-30T09:33:51Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.20098, 6.563692]","[53.201765, 6.56353]",Groningen,GR,The Netherlands,53.20098,6.563692,0,0,0,1,0,False,False,False,False,everyone,False,,False,335314570,2.69,9.2,,False,,,False,False,0,0,False,,4591892,1,a296402371,cyucIa~`g@lc@`Ivc@sRfSkRzY_q@r}@khA|dAi_@lbAg{@pIyAr]|Bty@e^nsAxPb`B?f{@bi@vg@jUvWrH|YhB`c@aCrXcHrYiSte@ob@j{@c[bRmA~y@pIpm@|]pLxR|b@fwBz@jg@EaWaByRs\meBoIiWGyDl}ABrMfFfMpP`v@x`CpApLk@rGt@nAp@aBoCyVmp@mpBqK_WaQ}LgfBgCon@}]{cAyJ{g@hL_W~LgeAdz@af@rJuf@BcSsCmv@a\cy@eh@yiAm@feABbj@tZuh@wZe_B^epAoQyLxAko@d[{]mBgJ|A{|@jw@{iApb@o|@ldAyWxp@kJbLwZfSmW`Ig]iIqGf@,2,,,,,13.9,-2.2
84,2,C2x,44971.3,14979,15532,0.0,Rowing,282037717,exercise-2015-4-9.gpx,318686199.0,2015-04-09T06:31:21Z,2015-04-09T08:31:21Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.201745, 6.563505]","[53.20179, 6.563493]",Groningen,GR,The Netherlands,53.201745,6.563505,0,0,0,1,0,False,False,False,False,everyone,False,,False,318686199,3.002,4.5,,False,,,False,False,0,0,False,,4591892,1,a282037717,{}ucI{|`g@wPbBsUzJ{LdJsOdB~E}h@wB_[wF}VcNeVeByGqTugAsEc`@~AaDzlA__@nTeV~fAcjC|w@ovChVmyBhg@u}DWe_Anb@{bElAu\EcuFpEyoBX}s@iGrfE`@|lEs@b]}a@`~DqBh]xAn]c@zPqUxoBmU~`BqQtaBgw@jsCkgAlnCkQfQ_iAf`@eFpCgA|CdFx^zUxkAvOjZ`FpSnCz_@eFng@zOsBvQwLtXmJvMcA|^pI~OsCdOmImRzJcJtA_^}H{Gb@,2,,,,,6.0,-3.0
85,2,C2x,20848.5,6945,6968,0.0,Rowing,281684642,exercise-2015-4-8.gpx,318283112.0,2015-04-08T06:24:27Z,2015-04-08T08:24:27Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.20177, 6.563502]","[53.203862, 6.563222]",Groningen,GR,The Netherlands,53.20177,6.563502,0,0,0,1,0,False,False,False,False,everyone,False,,False,318283112,3.002,5.8,,False,,,False,False,0,0,False,,4591892,1,a281684642,a~ucI{|`g@pj@bHtLkDf]aUvMuQnU_i@b}@shA`aAk[`hAa`AhLkAxUrDtr@u\hMyBleAdOx[n@mSMqnAgP{PzDmi@jY}c@_D}N`Jix@rs@ygA`b@oz@fdAmV|l@sPpRof@vVmLMcWeIoRdC,2,,,,,6.0,-2.2
86,2,C2-,20046.8,6625,6644,0.0,Rowing,280746981,exercise-2015-4-4.gpx,317227782.0,2015-04-04T06:42:24Z,2015-04-04T08:42:24Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.197157, 6.562305]","[53.201678, 6.563343]",Groningen,GR,The Netherlands,53.197157,6.562305,0,0,0,1,0,False,False,False,False,everyone,False,,False,317227782,3.026,4.7,,False,,,False,False,0,0,False,,4591892,1,a280746981,eaucIku`g@~TUbe@_XtMwQjTok@x|@wfAxcAw\`dAi~@dMaB|PlEjIm@zm@u[dMkB~kA`QbQSuNNynAmR{OlDok@xZw\yDmHfAaHlD}{@px@mVlLul@tOg|@nfA}Vjm@wPtSwf@rWyMEmUwHuFxA,2,,,,,6.3,-2.1
87,2,1X,17442.4,5539,5681,0.0,Rowing,278480111,Running-2015-4-3.gpx,314632831.0,2015-04-03T10:57:50Z,2015-04-03T12:57:50Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.20174, 6.563345]","[53.201732, 6.56342]",Groningen,GR,The Netherlands,53.20174,6.563345,0,0,0,1,0,False,False,False,False,everyone,False,,False,314632831,3.149,4.4,,False,,,False,False,0,0,False,,4591892,1,a278480111,{}ucI{{`g@lFwAh\bKfWiH`a@iXvHiMbOgc@~bAgnAxbA{[lcAc~@tLsAlYtDdq@k]dP_ByJNkv@n^e\}DcL`CcaAf|@yeAp^_}@ngAqTzj@yRnUwf@jVyK[wViIgGtAv@D,2,,,,,6.6,-2.2
88,2,Stukje C2x+,12132.3,5259,5574,0.0,Rowing,277377295,Other_sport_1-2015-4-1.gpx,313391970.0,2015-04-01T08:21:20Z,2015-04-01T10:21:20Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.2018, 6.563493]","[53.201875, 6.563358]",Groningen,GR,The Netherlands,53.2018,6.563493,0,0,0,1,0,False,False,False,False,everyone,False,,False,313391970,2.307,4.8,,False,,,False,False,0,0,False,,4591892,1,a277377295,g~ucIy|`g@iFzBpI{Dz[vIzKD|i@yXrLwOfQoe@xGsKxw@iaAnLiH`TkDn_@oNn\mX_\dWscA|^g{@zeAw[nt@aVfRmSdLmJ~Aq^oIiHbA,2,,,,,6.2,-2.2
89,2,C dubbeltwee met de pee en 70 kilo,20622.1,7159,7243,0.0,Rowing,275782968,Running-2015-3-29.gpx,311593185.0,2015-03-29T06:26:33Z,2015-03-29T08:26:33Z,(GMT+01:00) Europe/Amsterdam,7200.0,"[53.201777, 6.563467]","[53.201877, 6.563507]",Groningen,GR,The Netherlands,53.201777,6.563467,0,0,0,1,0,False,False,False,False,everyone,False,,False,311593185,2.881,3.6,,False,,,False,False,0,0,False,,4591892,1,a275782968,a~ucIs|`g@vCyAx[nKxLm@vh@{YhMsQzM_`@|G}Kt{@meArcAg\pbAs}@`JkBb^|C|m@q[xMoCdlAzRdQw@_PRamA_RoPnCil@p[{d@aCafAp~@m_Ah[oIvFuy@zdAcTji@iPdSwg@lWwIB{VgIyHr@,2,,,,,6.2,-2.2
90,2,Met 90kilo en de P,20696.6,7178,7201,0.0,Rowing,275194065,exercise-2015-3-28.gpx,310922678.0,2015-03-28T07:09:54Z,2015-03-28T08:09:54Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.201782, 6.563525]","[53.20215, 6.563575]",Groningen,GR,The Netherlands,53.201782,6.563525,0,0,0,1,0,False,False,False,False,everyone,False,,False,310922678,2.883,3.9,,False,,,False,False,0,0,False,,4591892,1,a275194065,c~ucI_}`g@dIQjUpItL]lc@kUbQ{QzSoj@f`A}kAheAc^zbAo}@pMiA~YhC|n@y[jMqBvjAdQnTK{STmlAsRqP`Eej@tYke@cBuKdGmw@jt@yjAjc@e{@neAcTjj@sRtT_d@zU_M@uWqIqH|@,2,,,,,6.3,-2.2
91,2,Afslag Zoutkamp gemist,60416.1,21106,21252,10.0,Rowing,272474077,exercise-2015-3-21.gpx,307872573.0,2015-03-21T08:47:13Z,2015-03-21T09:47:13Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.203543, 6.563223]","[53.201768, 6.56355]",Groningen,GR,The Netherlands,53.203543,6.563223,0,1,0,2,0,False,False,False,False,everyone,False,,False,307872573,2.863,4.0,,False,,,False,False,0,0,False,,4591892,1,a272474077,civcIc{`g@ku@`[iO{B}Qn@iGdMPzKuAzPdB~WWjMcSpa@}YpYi`@~SsOhOglA|s@wVbV}Wzk@mK|I{dAbLcOSm~@~\eOe@gN}LgXlEgb@yCsXvT_pAtrAi[x_@cOoHmHxBcHlJ_FbR_A`Pp@vD~JbGxCrHr@pNcCl^eFfQyPoG}HpD}HlS}AdUdBpUdExQxKbFbO{PnDk@vG~PpO`VlFpQYfIsFnEwQ|Bg^zSiIxLoBnI`Ffb@OhQsDdYv@rLbg@|d@zE~MnEh^LhUaEh{@AlaAkH~w@`ChNdd@jf@fRlc@zJjObHpW`MrC`CbKt@~S~ObhAcUqgBsBgCqJ}AoGmV{JsOePw_@cSsXeR{Pp@uh@xDiy@vCm|AOoYmEm]eF_Oac@m_@wCaH~Cys@_E{a@NyGvFcJpYyVr_@oJxBsFYsHqDkLkOyTqHsRmC_@oLdOeGxAsJqLsD_V`@g_@`I_UtHyDpKzHpD_@pCoFbCcOdBaXo@_PiBkFoKsI}@uDd@wO|E{QdGiJrGkChDd@bH`H~Co@fSiXnvAqzA~OoOvGsCfb@jDhTuFfE|@lLvLpMh@|IsAvt@_[ptA}IxPaTrRec@jVkVptAwy@vGsJ|IwAd]gUfTmV`Qe`@`@eIeB{[t@a^jHkLnPw@|N`CzJmBtc@oUvPcC,2,,,,,5.6,-4.8
92,2,Avondloop,8039.3,2586,2853,0.0,Run,259332725,90EE12D1-6C84-4621-9F72-E15F144308B8,293228788.0,2015-02-24T17:10:58Z,2015-02-24T18:10:58Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.202201, 6.562277]","[53.197923, 6.539111]",Groningen,GR,The Netherlands,53.202201,6.562277,1,0,0,1,0,False,False,False,False,everyone,False,,False,293228788,3.109,7.5,,False,,,False,False,0,0,False,,4591892,1,a259332725,w`vcIeu`g@pA~MiMlGgJ`@cC~ChUnlAvGvIp@fPnCpLtDn@pCsCeAoTkCgH}GjFXrMzBlIhGv@xAeNgEkRaHrEFvL|ApKpGdA`CmHw@}JmDuLsG~Ev@~RhE|GxC_A`AkCCoLqEcOmG|ETzNlBfIvBrA|Cm@lA{De@mNcCyIwAi@aFjEfB~WrEnBtDgF`Dq@\pB,2,0.0,,,,5.0,-1.7
93,2,Avondloop,12529.6,4104,4435,0.0,Run,256265734,23716EA2-0628-47C6-B8E4-F42F18755FEE,289817581.0,2015-02-17T17:10:38Z,2015-02-17T18:10:38Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.202259, 6.561846]","[53.202331, 6.562387]",Groningen,GR,The Netherlands,53.202259,6.561846,9,0,0,1,0,False,False,False,False,everyone,False,,False,289817581,3.053,6.1,,False,,,False,False,1,0,False,,4591892,1,a256265734,aavcIor`g@tAnKuMbGmM\K`CpUdoAxG`I|BtY~A`CzDJxBgG_AsNiDmJqGxFnBlWjHhAvAwHiCcR_BeD_GxEMfD`CzRzFrAzAcCd@cH{CqPgB{ByF`GfBzU|EfClCuBd@aFuBsQyByDeGhFEdEnCnRxCtA|CkCn@gHmCoPcBuCyFjEHtLrD~MbGiBl@kHwBgOsB}DaGfERtO|BpI~BdAhDsBr@yFuBcQsBuEsGbGjA|RhAhE`G@zAsFUqIsEeOeGbFfAxR}@wFYwMxDwTkG}ZHmIoF{IqDcT|K}G}AkQ,2,0.0,,,,5.0,-1.7
94,2,Avondloop,7286.2,2279,2285,0.0,Run,254811541,F0A8AD20-4916-49B3-8C1E-5D483F9FAE11,288192217.0,2015-02-14T17:03:57Z,2015-02-14T18:03:57Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[52.344988, 5.486834]","[52.345742, 5.487061]",Zeewolde,Flevoland,Netherlands,52.344988,5.486834,0,0,0,1,0,False,False,False,False,everyone,False,,False,288192217,3.197,5.3,,False,,,False,False,0,0,False,,4591892,1,a254811541,csn~Husn`@_CsA_AlBdAlDaA~PaF|JdHbOyCtEWbNbSnMv\hcAjBvWiE|`@HzHrKxc@}IwZq@cJFuJvDm\oAgUw^ahAuQoKJkMpCuGkHmMpFaJbAcRqAgDl@_B,2,0.0,,,,0.9,-5.3
95,2,Avondloop,11223.6,3769,4087,0.0,Run,253090024,B0932229-D120-43F9-A9DB-3D9205745975,286299591.0,2015-02-10T17:10:00Z,2015-02-10T18:10:00Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.201918, 6.560684]","[53.19927, 6.542574]",Groningen,GR,The Netherlands,53.201918,6.560684,2,0,0,1,0,False,False,False,False,everyone,False,,False,286299591,2.978,6.2,,False,,,False,False,0,0,False,,4591892,1,a253090024,}~ucIgk`g@R`DsMhGyMb@ErCxMpr@c@tAx@LjFvWnGvIn@nOrCdLlGc@h@{MoEaQsG~FzC~W`G`@hAcCHmG}EqTsGvFVvKtCxKxFLbAeN}EkQkGtFXbL~C~K`GY~@uF]gHeEkOwGfGZ`KpClLlGa@dAaH_@uFkE{NaHvEnBnV~DxDbC}@jAaF_BuR_CmFyGfGtBdV`FjCbD_IoAaOiCsH}GxF~AhTlEzEzBkAnAqFoAoOwCsHkGtEV|MtBdKrFb@|AuCy@{T,2,0.0,,,,5.0,-1.6
96,2,Namiddagloop,12614.1,3954,3954,0.0,Run,251162067,B9A9BACD-C0CB-45B9-A2CA-DC1F6EDFE66B,284156810.0,2015-02-06T16:29:02Z,2015-02-06T17:29:02Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.213871, 6.555456]","[53.211386, 6.556294]",Groningen,GR,The Netherlands,53.213871,6.555456,2,0,0,1,0,False,False,False,False,everyone,False,,False,284156810,3.19,5.0,,False,,,False,False,1,0,False,,4591892,1,a251162067,uixcIqj_g@pIb@jIoH|OyFC{PzVwJrIF`FuCl^vJxSkDh@wCb[cRnJaKpXuq@z|@_hAjFuD~SyCi@`C{T~EaDzH?vIsCpJQdIwLhA?zM}G_@qBxJmFZuBvEeMkDsBjB_DjGpAlHQ~IaIhVoE~GoHPwFjGsIWuRlMcJnBkQKsSgIma@dHgI~Fj@~HeAlATbDaUhI,2,0.0,,,,5.4,-2.6
97,2,Avondloop,12029.9,3844,4199,0.0,Run,249938189,14368593-F2D7-4FFC-A1DD-62C56FC20555,282838415.0,2015-02-03T17:09:04Z,2015-02-03T18:09:04Z,(GMT+01:00) Europe/Amsterdam,3600.0,"[53.202605, 6.563722]","[53.20234, 6.562382]",Groningen,GR,The Netherlands,53.202605,6.563722,14,0,0,1,0,False,False,False,False,everyone,False,,False,282838415,3.13,11.0,,False,,,False,False,3,0,False,,4591892,1,a249938189,gcvcIg~`g@nDrV{LhGmOh@?~BdVlnAxG`IT~NfBzJ|D`C~C_Bj@{GaA{JeDcKeG~ENdOrC|IfGWl@aMmEyQmGnE?pLzC|LzEVtAqB\eJaByKiCoFmGhGvAjT|DlErDmAr@yEsBwRyBwEyGlF|AzShC~EbCBpBoBj@aHkC{PmBuCmGjH`CvTtGjBrAuB\qGkC_QqBgCaGrGrBjUzEhC`CaCd@cGcC_RaC_CwFdHhB~S~GtCjBcEUiLwGuWYoHiGwZC{FkCqEuFmZzJcGqA}Q,2,0.0,,,,5.0,-1.7
